item_code,brand_x,brand_y,manufacturer,id,mrp
CIP0094,cipcal 150 ml syp,cipcal syrup 150ml,CIPLA LTD,152402.0,
CLE0014,clexane inj - 40mg/0.4ml,clexane 40mg injection 0.4ml,SANOFI AVENTIS INDIA LTD,154302.0,
CLE0015,clexane inj - 60mg/0.6ml,clexane 60mg injection 0.6ml,SANOFI AVENTIS INDIA LTD,154303.0,
CLI0011,clinwax 10ml ear drops,clinwax ear drop 10ml,OPTHO REMEDIES PVT LTD,154583.0,
CLO0074,clonate 25ml lotion,clonate lotion 25ml,H&H PHARMACEUTICALS LTD,155126.0,
COF0006,cofryl 100ml syp,cofryl syrup 100ml,CIPLA LTD,368072.0,
COG0078,cognicare 200ml syp,cognicare syrup 200ml,BRIO BLISS LIFE SCIENCE PVT LTD,156417.0,
COL0158,colimex 30ml susp,colimex suspension 30ml,WALLACE PHARMACEUTCALS LTD,156818.0,
COL1046,colicaid 100ml syp,colicaid syrup 100ml,MEYER ORGANICS PVT LTD,156762.0,
COM0549,combipat 5ml eye drops,combipat opthalmic solution 5ml,SUN PHARMACEUTICAL INDUSTRIES LTD,157178.0,
COR0150,cortisol 30gm cream,cortisol cream 30gm,PYSCOREMEDIES,158399.0,
COS0061,cosglo 15gm gel,cosglo gel 15gm,OAKNET LIFE SCIENCES PVT LTD,158521.0,
COT0001,cotaryl - 50gm cream,cotaryl cream 50gm,FDC LTD,362345.0,
CPI0002,cpink syrup 150ml,cpink suspension 150ml,WANBURY LTD,158980.0,
CPI0017,cpink suspension 200ml,cpink oral suspension 200ml,CIPLA LTD,368222.0,
CRY0019,crystawhite 20gm cream,crystawhite cream 20gm,ROCKMED PHARMA PVT LTD,159487.0,
CUT0006,cutisoft  10gm cream,cutisoft cream 10gm,IPCA LABORATORIES PVT LTD,160013.0,
CUT0145,cutirinz 70ml face wash,cutirinz face wash 70ml,IPCA LABORATORIES PVT LTD,160003.0,
CUT0168,cutimax 150gm cream,cutimax cream 150gm,IPCA LABORATORIES PVT LTD,159983.0,
CUT0215,cutimax 100ml lotion,cutimax lotion 100ml,IPCA LABORATORIES PVT LTD,159986.0,
CYC0168,cyclopam 60ml susp,cyclopam suspension 60ml,INDOCO REMEDIES LTD,160251.0,
CYT0100,cytocort 5ml eye drops,cytocort eye drop 5ml,JAWA PHARAMCEUTICALS PVT LTD,160730.0,
DAR0076,darolac 30ml syp,darolac syrup 30ml,ARISTO PHARMACEUTICALS PVT LTD,161920.0,
DEB0001,debridace 15gm oint,debridace ointment 15gm,VIRCHOW BIOTECH PVT LTD,162263.0,
DEC0260,decameribol 50/1ml inj,decameribol 50mg injection 1ml,MII-MERIDIAN HEALTHCARE,162349.0,
DEL0017,delcon 60 ml syp,delcon syrup 60ml,VERTEX PHARMACEUTICALS PVT LTD,163171.0,
DEP0021,depopred 40mg 2ml inj,depopred 40 mg injection 2ml,SUN PHARMACEUTICAL INDUSTRIES LTD,163751.0,
DEP0130,depiwhite  15gm cream,depiwhite cream 15ml,WOCKHARDT LTD,163696.0,
DER0042,dermoys 50gm cream,dermoys cream 50gm,PERCOS INDIA PVT LTD,164247.0,
DER0079,dermocalm 100ml lotion,dermocalm lotion 100ml,GLAXO SMITHKLINE PHARMACEUTICALS LTD,164204.0,
DER0381,dermadew diaper 50gm cream,dermadew diaper cream 50gm,H&H PHARMACEUTICALS LTD,163980.0,
DER0383,dermadew 100ml face wash,dermadew face wash 100ml,H&H PHARMACEUTICALS LTD,163981.0,
DER0409,dermadew 80gm baby cream,dermadew baby cream 80gm,H&H PHARMACEUTICALS LTD,163972.0,
DES0014,desowen 10gm cream,desowen cream 10gm,GALDERMA INDIA PVT LTD,164376.0,
DEX0200,dextomid 200mcg/2ml inj,dextomid 200mcg injection 2ml,NEON LABORATORIES LTD,165052.0,
DFO0001,dfo 30gm gel,dfo gel 30gm,OZONE PHARMACEUTICALS LTD,362019.0,
DIC0490,dicorate 100ml solution,dicorate solution 100ml,SUN PHARMACEUTICAL INDUSTRIES LTD,166497.0,
DIC0516,diclomist 30ml topical solution,diclomist topical solution 30ml,KOYE PHARMACEUTICALS,166181.0,
DIG0007,digeplex 200 ml syp,digeplex syrup 200ml,SHREYA LIFESCIENCES PVT LTD,363725.0,
DIG0138,digene gel mint 200ml,digene gel 200ml mint,ABBOTT INDIA LTD,361812.0,
DIG0143,digene gel mixed fruit 200ml,digene gel 200ml mixed fruit,ABBOTT INDIA LTD,166644.0,
DOL0051,dolopar 15ml drop,dolopar drops 15ml,MICRO LABS LTD,168825.0,
DOM0010,domstal 30 ml susp,domstal suspension 30ml,TORRENT (AZUCA),169370.0,
DOM0012,domin 200mg/5ml inj,domin 200mg injection 5ml,NEON LABORATORIES LTD,169112.0,
DOP0013,dopar 200mg/5ml inj,dopar 200mg injection 5ml,SAMARTH LIFESCIENCES PVT LTD,169541.0,
DOR0011,dortas 5ml eye drops,dortas eye drop 5ml,INTAS PHARMACEUTICALS LTD,169633.0,
DOS0027,dosetil 30ml lotion,dosetil lotion 30ml,GLENMARK PHARMACEUTICAL LTD,169655.0,
DPO0005,dpoetin 40mcg/0.4ml inj,dpoetin 40mcg injection 0.4ml,HOSPIMAX HEALTHCARE PVT LTD,170269.0,
DUB0026,dubinor 30gm oint,dubinor ointment 30gm,GLENMARK PHARMACEUTICAL LTD,181898.0,
DUO0008,duonase  9.8ml  nasal  spray,duonase nasal spray 9.8ml,CIPLA LTD,182260.0,
DUP0034,duphalac 250ml oral solution,duphalac oral solution 250ml,ABBOTT INDIA LIMITED,182347.0,
EBA0015,ebast syrup 60ml,ebast suspension 60ml,MICRO LABS LTD,183471.0,
EBE0007,ebernet 15gm cream,ebernet cream 15gm,DR REDDY'S LABORATORIES,183498.0,
ECL0008,eclospan 15gm cream,eclospan cream 15gm,WOCKHARDT LTD,183627.0,
ECO0210,ecofresh 10ml eye drops,ecofresh eye drop 10ml,NRI VISION CARE PVT LTD,183712.0,
EDU0001,eduvet 10gm cream,eduvet cream 10gm,CUTIK MEDICARE PVT LTD,184155.0,
ELO0002,elocon 5ml lotion,elocon lotion 5ml,ABBOTT INDIA LIMITED,185326.0,
ELO0008,elovera 150ml body wash,elovera body wash 150ml,GLENMARK PHARMACEUTICAL LTD,185379.0,
ELO0016,elocon 10gm cream,elocon cream 10gm,ABBOTT INDIA LIMITED,185324.0,
ELO0042,elovera 75ml lotion,elovera lotion 75ml,GLENMARK PHARMACEUTICAL LTD,185386.0,
ELO0048,elovera 75gm cream,elovera cream 75gm,GLENMARK PHARMACEUTICAL LTD,185382.0,
ELS0019,elsenz 70gm paste,elsenz toothpaste 70gm,ADONIS LABORATORIES PVT LTD,185472.0,
EMO0013,emodel 125ml lotion,emodel lotion 125ml,INTAS PHARMACEUTICALS LTD,186017.0,
ENB0015,enbios 5ml susp,enbios suspension 5ml,MACLEODS PHARMACEUTICALS LTD,186309.0,
ENC0018,enclex 60mg/0.6ml inj,enclex 60 injection 0.6ml,CIPLA LTD,186387.0,
ENC0019,enclex 40mg/0.4ml inj,enclex 40mg injection 0.4ml,CIPLA LTD,186386.0,
ENP0009,enpred 5 ml eye drops,enpred eye drop 5ml,ENTOD PHARMACETICALS LTD,186925.0,
ENT0006,enterogermina suspension 5ml,enterogermina oral suspension 5ml,SANOFI AVENTIS INDIA LTD,187046.0,
ENT0103,enterogermina suspension 5ml ***,enterogermina oral suspension 5ml,SANOFI AVENTIS INDIA LTD,187046.0,
ENZ0080,enzoheal 5gm oint,enzoheal ointment 5gm,MACLEODS PHARMACEUTICALS LTD,187274.0,
EPI0184,epitane 5ml eye drops,epitane eye drop 5ml,MICRO LABS LTD,187638.0,
EPI0306,episoft 125ml moisturising lotion,episoft moisturising lotion 125ml,GLENMARK PHARMACEUTICAL LTD,187625.0,
EPI0326,episilk 150gm cream,episilk cream 150gm,LIVIA HEALTHCARE LLP,187614.0,
EUG0015,eugi 1gm sachet,eugi sachet 1gm,WALLACE PHARMACEUTCALS LTD,190124.0,
EXE0079,execof 100ml syp,execof syrup 100ml,ORGANIC PHARMACEUTICALS PVT LTD,190772.0,
EXH0002,exhep 40mg/0.4ml inj,exhep 40 injection 0.4ml,EMCURE PHARMACEUTICALS LTD,190866.0,
EYE0143,eyeglow 20gm under eye gel,eyeglow under eye gel 20gm,MRHM PHARMA PVT LTD,191174.0,
EYE0154,eyebliss 15gm under eye cream,eyebliss under eye cream 15gm,INTAS PHARMACEUTICALS LTD,191160.0,
FAB0017,fabolite 300gm powder,fabolite powder 300gm,ABBOTT INDIA LIMITED,191511.0,
FAC0134,faceclin 20gm gel,faceclin gel 20gm,ABBOTT INDIA LIMITED,191547.0,
FAC0220,facemoist 50gm cream,facemoist cream 50gm,CANIXA LIFE SCIENCES PVT LTD,191552.0,
FAI0107,fairlite 20gm cream,fairlite cream 20gm,PALSONS DERMA PVT LTD,191623.0,
FAI0123,fairlite 90ml face wash,fairlite face wash 90ml,PALSONS DERMA PVT LTD,191624.0,
FAS0005,faslodex inj 250mg 5ml,faslodex 250mg injection 5ml,ASTRA ZENECA PHARMA INDIA LTD,192073.0,
FEM0303,femipil 100ml lotion,femipil lotion 100ml,PSYCHOTROPICS INDIA LTD,192833.0,
FEP0001,fepanil 250mg/60ml susp.,fepanil 250 mg suspension 60ml,VERITAZ HEALTHCARE LTD,193172.0,
FER0038,feronia-xt 15ml drops,feronia  xt drop 15ml,ZUVENTUS HEALTHCARE LTD,361869.0,
FER0042,feronia xt 150ml susp,feronia  xt suspension 150ml,ZUVENTUS HEALTHCARE LTD,193527.0,
FER0065,ferimon 200 ml syp,ferimon syrup 200ml,SUN PHARMACEUTICAL INDUSTRIES LTD,193338.0,
FER0105,ferri 100/5ml inj,ferri 100 injection 5ml,EMCURE PHARMACEUTICALS LTD,193579.0,
FIX0061,fixon 50gm cream,fixon cream 50gm,CIPLA LTD,194911.0,
FLE0277,flexon 100ml susp,flexon suspension 100ml,ARISTO PHARMACEUTICALS PVT LTD,195368.0,
FLU0030,flutiflo 10ml nasal spray,flutiflo nasal spray 10ml,LUPIN LABORATORIES LTD,196488.0,
FLU0051,flucos 15gm gel,flucos gel 15gm,COSME FARMA LTD,196045.0,
FLU0080,fluticone 12ml nasal spray,fluticone nasal spray 12ml,GERMAN REMEDIES LTD,196475.0,
FOL0010,folitrax 50mg/2ml  inj,folitrax 50 injection 2ml,IPCA LABORATORIES PVT LTD,197014.0,
FOL0044,folica 100ml hair tincture,folica hair tincture 100ml,CIPLA LTD,196835.0,
FOL0365,folinac 200ml syp,folinac syrup 200ml,ANAND LIFESCIENCES PVT LTD,196935.0,
FOL0404,folitrax 20mg/1ml inj,folitrax 20 injection 1ml,IPCA LABORATORIES PVT LTD,197009.0,
FOL0406,folitrax 25mg/1ml inj,folitrax 25 injection 1ml,IPCA LABORATORIES PVT LTD,197011.0,
FON0009,fondared  2.5mg/0.5ml inj,fondared 2.5mg injection 0.5ml,DR REDDY'S LABORATORIES,197157.0,
FON0011,fondaflo 2.5mg/0.5ml inj,fondaflo 2.5mg injection 0.5ml,LUPIN LABORATORIES LTD,197151.0,
FOU0027,fourderm 15gm cream,fourderm cream 15gm,CIPLA LTD,197748.0,
FRE0275,freego 150gm granules,freego granules 150gm,ALEMBIC LTD,197959.0,
FUN0141,fungicros 30gm cream,fungicros cream 30gm,SUN PHARMACEUTICAL INDUSTRIES LTD,198506.0,
FUS0054,fusiwal 5gm cream,fusiwal cream 5gm,WALLACE PHARMACEUTCALS LTD,198828.0,
FUS0090,fusirose 15ml lotion,fusirose lotion 15ml,ALAXIA HEALTHCARE PVT LTD,198816.0,
GAB0290,gabagesic 30gm gel,gabagesic gel 30gm,LINUX LABORATORIES PVT LTD,199231.0,
GAS0006,gastracid 200ml syp,gastracid syrup 200ml,MEYER ORGANICS PVT LTD,199834.0,
GAT0009,gatiquin 5ml eye drop,gatiquin eye drop 5ml,CIPLA LTD,200063.0,
GAT0019,gate  5ml eye drop,gate eye drop 5ml,AJANTA PHARMA LTD,199967.0,
GEN0020,genticyn inj - 80mg 2ml,genticyn 80mg injection 2ml,ABBOTT INDIA LIMITED,200974.0,
GES0095,gestofit sr  50mg/2ml  inj,gestofit sr 50 injection 2ml,ALEMBIC LTD,369926.0,
GFL0001,gflotas 5ml eye drops,gflotas eye drop 5ml,INTAS PHARMACEUTICALS LTD,201559.0,
GLY0082,glyaha 50gm lotion,glyaha lotion 50gm,MENARINI INDIA LTD,203814.0,
GOR0021,gorgeus 100gm face cleansing gel,gorgeus face cleansing gel 100gm,AJANTA PHARMA LTD,204980.0,
GRA0001,grafeel 1ml 300mcg inj,grafeel 300mcg injection 1ml,DR REDDY'S LABORATORIES,364100.0,
GRA0020,grandem 10ml syp,grandem syrup 10ml,ARISTO PHARMACEUTICALS PVT LTD,205257.0,
GRI0002,grilinctus 100ml syp,grilinctus syrup 100ml,FRANCO INDIA PHARMACEUTICALS PVT LTD,205589.0,
GRI0077,grilinctus 100ml dx syp,grilinctus dx syrup 100ml,FRANCO INDIA PHARMACEUTICALS PVT LTD,205587.0,
GUT0009,gutclear 100ml syp,gutclear syrup 100ml,ZUVENTUS HEALTHCARE LTD,205916.0,
HAI0135,hairsoft 200ml revitalising shampoo,hairsoft revitalising shampoo 200ml,LIVA HEALTH CARE LTD,206360.0,
HAL0067,halox 30ml lotion,halox lotion 30ml,SUN PHARMACEUTICAL INDUSTRIES LTD,206549.0,
HEM0224,hemont 50gm cream,hemont cream 50gm,CUTIS CARE PHARMA,209417.0,
HEP0016,hepatoglobine 15ml drops,hepatoglobine drop 15ml,RAPTAKOS BRETT & CO LTD,209637.0,
HEX0009,hexilak 20gm gel,hexilak gel 20gm,MENARINI INDIA LTD,210352.0,
HEX0073,hexy 100ml mouth wash,hexy mouth wash 100ml,CHEM MED PHARMACEUTICALS LTD,210389.0,
HIC0006,hicope 100ml syp,hicope syrup 100ml,MANKIND PHARMA PVT LTD,210581.0,
HIC0007,hicope 15ml drops,hicope drops 15ml,MANKIND PHARMA PVT LTD,210580.0,
HOM0001,homide 5ml eye drops,homide eye drop 5ml,WARREN PHARMACEUTICALS LTD,211605.0,
HYL0019,hylosoft 10ml eye drops,hylosoft eye drop 10ml,ADONIS LABORATORIES PVT LTD,212275.0,
HYM0008,hymos 100ml  lotion,hymos lotion 100ml,ALKEM LABORATORIES LTD,212292.0,
IBG0005,ibglow 20gm cream,ibglow cream 20gm,INDIABULLS PHARMACEUTICAL LTD,212741.0,
IFL0008,iflomax 7.5gm ophthalmic gel,iflomax ophthalmic gel 7.5gm,AJANTA PHARMA LTD,213320.0,
ILU0003,ilumax 20gm cream,ilumax cream 20gm,AJANTA PHARMA LTD,213513.0,
IMX0002,imxia xl 30ml serum,imxia xl serum 30ml,KLM LABORATORIES PVT LTD,214067.0,
IMX0003,imxia xl 60ml serum,imxia xl serum 60ml,KLM LABORATORIES PVT LTD,214068.0,
INT0366,intacept 50mg/1ml inj,intacept 50mg injection 1ml,INTAS PHARMACEUTICALS LTD,215496.0,
IOB0002,iobrim 5ml eye drop,iobrim eye drop 5ml,FDC LTD,215748.0,
IRE0001,irex 150ml syp,irex syrup 150ml,MICRO LABS LTD,215942.0,
ITO0007,itone 10ml eye drops,itone eye drop 10ml,DAY`S MEDICAL STORES (MFG),361759.0,
JUS0008,justin 75mg/3ml inj,justin 75mg injection 3ml,NEON LABORATORIES LTD,219096.0,
KER0085,kerashine 60ml serum,kerashine serum 60ml,ADONIS LABORATORIES PVT LTD,220983.0,
KET0001,ketanov 1 ml inj,ketanov injection 1ml,SUN PHARMACEUTICAL INDUSTRIES LTD,221067.0,
KET0024,ketoflox 5ml eye drops,ketoflox opthalmic solution 5ml,ALLERGAN IND PVT LTD,221170.0,
KET0081,ketomac 110ml shampoo,ketomac shampoo 110ml,TORRENT PHARMA LTD,221229.0,
KEV0005,kevon  60ml lotion,kevon lotion 60ml,GLOWDERMA LAB PVT LTD,221411.0,
KOJ0001,kojivit 15 gm gel,kojivit gel 15gm,MICRO LABS LTD,222740.0,
KOJ0009,kojitin 15gm gel,kojitin gel 15gm,GLENMARK PHARMACEUTICAL LTD,222739.0,
KRO0017,kromalite 15gm cream,kromalite cream 15gm,FDC LTD,223152.0,
KZ30001,kz 30 gm cream,kz cream 30gm,H&H PHARMACEUTICALS LTD,223558.0,
KZ50001,kz 50ml lotion,kz lotion 50ml,H&H PHARMACEUTICALS LTD,223560.0,
KZ70001,kz 75gm soap,kz soap 75gm,H&H PHARMACEUTICALS LTD,223562.0,
LAC0025,lactihep 200ml syp,lactihep syrup 200ml,SUN PHARMACEUTICAL INDUSTRIES LTD,224072.0,
LAC0067,lacarnit 5ml   inj,lacarnit injection 5ml,LA RENON HEALTHCARE PVT LTD,223888.0,
LAC0126,lactihep 450ml syp,lactihep syrup 450ml,SUN PHARMACEUTICAL INDUSTRIES LTD,224070.0,
LAM0132,la moist 100gm soap,la moist soap 100gm,MED INDIA PVT LTD,223740.0,
LAS0103,lashisma   3ml solution,lashisma solution 3ml,INTAS PHARMACEUTICALS LTD,224965.0,
LAV0009,laveta 30ml syp,laveta syrup 30ml,ALEMBIC LTD,225054.0,
LAX0117,laxopeg 119gm powder,laxopeg powder 119gm,FOURRTS (INDIA) LABORATORIES PVT LTD,225213.0,
LEV0057,levera 100mg solution 100ml,levera solution 100ml,INTAS PHARMACEUTICALS LTD,226730.0,
LEV0059,levipil 5ml inj,levipil injection 5ml,SUN PHARMACEUTICAL INDUSTRIES LTD,226822.0,
LEV0581,levepsy 100ml  syrup,levepsy syrup 100ml,CIPLA LTD,226719.0,
LIN0001,linical 100ml lotion,linical lotion 100ml,PALSONS DERMA PVT LTD,228351.0,
LIV0040,liveril syp 200ml,liveril suspension 200ml,MEYER ORGANICS PVT LTD,229047.0,
LIV0089,livina 200ml syp,livina syrup 200ml,ADONIS LABORATORIES PVT LTD,229097.0,
LIV0411,livafin 30gm cream,livafin cream 30gm,ZYDUS CADILA HEALTHCARE LTD,228961.0,
LIV0495,livsource 200gm powder,livsource powder 200gm,INVIG HEALTHCARE PVT LTD,229335.0,
LIZ0042,lizoforce 30ml dry syrup,lizoforce dry syrup 30ml,MANKIND PHARMA PVT LTD,229395.0,
LMW0002,lmwx 40mg 0.4ml  inj,lmwx 40mg injection 0.4ml,ABBOTT INDIA LIMITED,229459.0,
LMW0003,lmwx 60mg 0.6ml inj,lmwx 60 injection 0.6ml,ABBOTT INDIA LIMITED,229460.0,
LOC0030,loceryl 2.5ml nail lacquer,loceryl nail lacquer 2.5ml,GALDERMA INDIA PVT LTD,229573.0,
LOC0104,loc tears fusion 10ml eye drops,loc tears fusion eye drop 10ml,ENTOD PHARMACETICALS LTD,229563.0,
LOM0082,lomela 18gm cream,lomela cream 18gm,INTAS PHARMACEUTICALS LTD,229844.0,
LON0143,lonopin-md 300mg/3ml inj,lonopin md 300mg injection 3ml,BHARAT SERUMS & VACCINES LTD,230044.0,
LOT0013,loteflam 5ml eye drop,loteflam eye drop 5ml,CIPLA LTD,230830.0,
LUC0031,luciara 50gm cream,luciara cream 50gm,BAYER PHARMACEUTICALS PVT LTD,231646.0,
LUM0211,lumivoid 30gm cream,lumivoid cream 30gm,TORRENT (AZUCA),231966.0,
LUP0009,lupizyme 200 ml syp,lupizyme syrup 200ml,LUPIN LABORATORIES LTD,232279.0,
LUP0022,lupride 0.5 ml injl,lupride injection 0.5ml,SUN PHARMACEUTICAL INDUSTRIES LTD,232297.0,
LUP0284,lupilyzer 200ml oral solution,lupilyzer oral solution 200ml,LUPIN LABORATORIES LTD,232144.0,
MAC0206,macgest 200mg 2ml  inj,macgest 200mg injection 2ml,MACLEODS PHARMACEUTICALS LTD,233254.0,
MAC0316,macgesia  50ml oil,macgesia oil 50ml,MACLEODS PHARMACEUTICALS LTD,233249.0,
MAH0037,mahaflox 5ml eye drop,mahaflox eye drop 5ml,MANKIND PHARMA PVT LTD,371519.0,
MAR0107,marcogesic 30ml oil,marcogesic oil 30ml,MARC LABORATORIES LTD.,235007.0,
MAX0029,maxtra 15ml oral drop,maxtra oral drops 15ml,ZUVENTUS HEALTHCARE LTD,235771.0,
