item_code,brand_x,Master Catalogue name,medicine_type_x,exp_sku_brand,mod_brand,count_syp,exp_sku_brand2,exp_sku_brand3,exp_sku_brand4,exp_sku_brand5,id,brand_y,medicine_type_y,sku_brand,new_brand,new_brand2,cosine,max_cosine,salt_flag,mod_brand2,uom_flag,uom_x,uom_y,pack,manufacturer,catg,subcatg,mrp,medicine_type_flag,count_cap,count_tab,count,mod_cosine
935260,nivea nourishing lotion body milk - deep moisture serum 400 ml,,others,nivea nourishing,nivea nourishing lotion body milk deep moisture serum 400,0,nivea,nivea,nivea,nivea,254894.0,nivea body milk nourishing body lotion 400ml,others,nivea,nivea body milk nourishing lotion 400,nivea body milk nourishing body lotion 400ml ,0.8164965809277261,0.8164965809277261,0,nivea nourishing lotion body milk deep moisture serum 400ml ,0.0,ml ,ml ,,Reckitt Benckiser India Pvt Ltd,,,360,0,,,1,0.8164965809277261
15522,himalaya refreshing baby soap 125 gm,,others,himalaya refreshing baby,himalaya refreshing baby soap 125,0,himalaya refreshing,himalaya,himalaya,himalaya,380609.0,himalaya refreshing soap 125gm,others,himalaya,himalaya refreshing soap 125,himalaya refreshing soap 125gm ,0.8944271909999159,0.8944271909999159,0,himalaya refreshing baby soap 125gm ,0.0,gm ,gm ,,Reckitt Benckiser India Pvt Ltd,,,245,0,,,1,0.8944271909999159
113806,durex play pleasure gel - saucy strawberry 50 ml,,others,durex play pleasure,durex play pleasure gel saucy strawberry 50,0,durex play,durex,durex,durex,182483.0,durex play gel 50ml saucy strawberry,others,durex,durex play gel 50 saucy strawberry,durex play gel 50ml saucy strawberry ,0.9258200997725514,0.9258200997725514,0,durex play pleasure gel saucy strawberry 50ml ,0.0,ml ,ml ,,Glenmark Pharmaceuticals Ltd,,,90,0,,,1,0.9258200997725514
349916,himalaya himcocid-sf suspension - mint flavour 200 ml,,others,himalaya himcocid sf,himalaya himcocid sf suspension mint flavour 200,0,himalaya himcocid,himalaya,himalaya,himalaya,364440.0,himalaya himcocid sugar free suspension 200ml mint,others,himalaya,himalaya himcocid sf suspension 200 mint,himalaya himcocid sf suspension 200ml mint ,0.9258200997725514,0.9258200997725514,0,himalaya himcocid sf suspension mint flavour 200ml ,0.0,ml ,ml ,,Reckitt Benckiser India Pvt Ltd,,,245,0,,,1,0.9258200997725514
364589,himalaya pain relief oil 100 ml,,others,himalaya pain relief,himalaya pain relief oil 100,0,himalaya pain,himalaya,himalaya,himalaya,364504.0,himalaya wellness pain relief oil 100ml,others,himalaya,himalaya wellness pain relief oil 100,himalaya wellness pain relief oil 100ml ,0.9128709291752768,0.9128709291752768,0,himalaya pain relief oil 100ml ,0.0,ml ,ml ,,Reckitt Benckiser India Pvt Ltd,,,82,0,,,1,0.9128709291752768
366524,himalaya gentle baby wipes for normal skin - extra soft 72's,,others,himalaya gentle baby,himalaya gentle baby wipes for normal skin extra soft 72s,0,himalaya gentle,himalaya,himalaya,himalaya,382353.0,himalaya gentle baby wipes 72s,others,himalaya,himalaya gentle baby wipes 72s,himalaya gentle baby wipes 72s ,0.7071067811865475,0.7071067811865475,0,himalaya gentle baby wipes for normal skin extra soft 72s ,2.0,,,,Reckitt Benckiser India Pvt Ltd,,,245,0,,,1,0.7071067811865475
405498,himalaya wellness tulasi syrup 200 ml,,syrup,himalaya wellness tulasi,himalaya wellness tulasi syrup 200,1,himalaya wellness,himalaya,himalaya,himalaya,211130.0,himalaya wellness tulasi respiratory wellness syrup 200ml,syrup,himalaya,himalaya wellness tulasi respiratory syrup 200,himalaya wellness tulasi respiratory wellness syrup 200ml ,0.9128709291752768,0.9128709291752768,0,himalaya wellness tulasi syrup 200ml ,0.0,ml ,ml ,,Reckitt Benckiser India Pvt Ltd,,,82,0,,,1,0.9128709291752768
406081,himalaya intensive body lotion - cocoa butter 200 ml,,others,himalaya intensive body,himalaya intensive body lotion cocoa butter 200,0,himalaya intensive,himalaya,himalaya,himalaya,210847.0,himalaya cocoa butter intensive body lotion 400ml,others,himalaya,himalaya cocoa butter intensive body lotion 400,himalaya cocoa butter intensive body lotion 400ml ,0.857142857142857,0.857142857142857,0,himalaya intensive body lotion cocoa butter 200ml ,0.0,ml ,ml ,,Reckitt Benckiser India Pvt Ltd,,,245,0,,,1,0.857142857142857
406963,himalaya nourishing skin cream - winter cherry & aloe vera 200 ml,,others,himalaya nourishing skin,himalaya nourishing skin cream winter cherry & aloe vera 200,0,himalaya nourishing,himalaya,himalaya,himalaya,211001.0,himalaya nourishing skin cream 200ml,others,himalaya,himalaya nourishing skin cream 200,himalaya nourishing skin cream 200ml ,0.7453559924999299,0.7453559924999299,0,himalaya nourishing skin cream winter cherry & aloe vera 200ml ,0.0,ml ,ml ,,Reckitt Benckiser India Pvt Ltd,,,82,0,,,1,0.7453559924999299
407394,himalaya protein hair cream - extra nourishment 100 ml,,others,himalaya protein hair,himalaya protein hair cream extra nourishment 100,0,himalaya protein,himalaya,himalaya,himalaya,364482.0,himalaya protein hair cream 100ml,others,himalaya,himalaya protein hair cream 100,himalaya protein hair cream 100ml ,0.8451542547285165,0.8451542547285165,0,himalaya protein hair cream extra nourishment 100ml ,0.0,ml ,ml ,,Reckitt Benckiser India Pvt Ltd,,,82,0,,,1,0.8451542547285165
409069,durex play pleasure gel - cheeky cherry 50 ml,,others,durex play pleasure,durex play pleasure gel cheeky cherry 50,0,durex play,durex,durex,durex,182482.0,durex play gel 50ml cheeky cherry,others,durex,durex play gel 50 cheeky cherry,durex play gel 50ml cheeky cherry ,0.9258200997725514,0.9258200997725514,0,durex play pleasure gel cheeky cherry 50ml ,0.0,ml ,ml ,,Glenmark Pharmaceuticals Ltd,,,90,0,,,1,0.9258200997725514
409745,nivea cocoa nourish oil in lotion 200 ml,,others,nivea cocoa nourish,nivea cocoa nourish oil in lotion 200,0,nivea cocoa,nivea,nivea,nivea,254897.0,nivea cocoa nourish body lotion 200ml,others,nivea,nivea cocoa nourish body lotion 200,nivea cocoa nourish body lotion 200ml ,0.7715167498104595,0.7715167498104595,0,nivea cocoa nourish oil in lotion 200ml ,0.0,ml ,ml ,,Reckitt Benckiser India Pvt Ltd,,,245,0,,,1,0.7715167498104595
412270,manforce stay long gel 8 gm,,others,manforce stay long,manforce stay long gel 8,0,manforce stay,manforce,manforce,manforce,365333.0,manforce staylong gel 8gm,others,manforce,manforce staylong gel 8,manforce staylong gel 8gm ,0.6708203932499369,0.6708203932499369,0,manforce stay long gel 8gm ,0.0,gm ,gm ,,Reckitt Benckiser India Pvt Ltd,,,245,0,,,1,0.6708203932499369
412370,durex play pleasure gel - tingling 50 ml,,others,durex play pleasure,durex play pleasure gel tingling 50,0,durex play,durex,durex,durex,182480.0,durex play gel 50ml tingling,others,durex,durex play gel 50 tingling,durex play gel 50ml tingling ,0.9128709291752768,0.9128709291752768,0,durex play pleasure gel tingling 50ml ,0.0,ml ,ml ,,Glenmark Pharmaceuticals Ltd,,,90,0,,,1,0.9128709291752768
824016,himalaya gentle baby wipes (pack of 2 x 72's),,others,himalaya gentle baby,himalaya gentle baby wipes pack of 2 x 72s,0,himalaya gentle,himalaya,himalaya,himalaya,382353.0,himalaya gentle baby wipes 72s,others,himalaya,himalaya gentle baby wipes 72s,himalaya gentle baby wipes 72s ,0.7453559924999299,0.7453559924999299,0,himalaya gentle baby wipes pack of 2 x 72s ,2.0,,,,Reckitt Benckiser India Pvt Ltd,,,245,0,,,1,0.7453559924999299
824515,gas-o-fast sachet - active saunf flavour 5gm (pack of 120 x 5 gm),,others,gas o fast,gas o fast sachet active saunf flavour 5 pack of 120 x,0,gas o,gas,gas,gas,199776.0,gas o fast sachet 5gm active saunf,others,gas,gas o fast sachet 5 active saunf,gas o fast sachet 5gm active saunf ,0.7637626158259734,0.7637626158259734,0,gas o fast sachet active saunf flavour 5gm pack of 120 x 5gm ,0.0,gm ,gm ,,Glenmark Pharmaceuticals Ltd,,,90,0,,,1,0.7637626158259734
885097,himalaya quista kidz powder - vanilla flavour 200 gm,,others,himalaya quista kidz,himalaya quista kidz powder vanilla flavour 200,0,himalaya quista,himalaya,himalaya,himalaya,381560.0,himalaya quista kidz chocolate powder 200gm,others,himalaya,himalaya quista kidz chocolate powder 200,himalaya quista kidz chocolate powder 200gm ,0.7715167498104595,0.7715167498104595,0,himalaya quista kidz powder vanilla flavour 200gm ,0.0,gm ,gm ,,Reckitt Benckiser India Pvt Ltd,,,245,0,,,1,0.7715167498104595
885098,himalaya quista kidz powder - chocolate flavour 200 gm,,others,himalaya quista kidz,himalaya quista kidz powder chocolate flavour 200,0,himalaya quista,himalaya,himalaya,himalaya,381560.0,himalaya quista kidz chocolate powder 200gm,others,himalaya,himalaya quista kidz chocolate powder 200,himalaya quista kidz chocolate powder 200gm ,0.9258200997725514,0.9258200997725514,0,himalaya quista kidz powder chocolate flavour 200gm ,0.0,gm ,gm ,,Reckitt Benckiser India Pvt Ltd,,,245,0,,,1,0.9258200997725514
902796,gas-o-fast sachet - active jeera flavour (pack of 120 x 5 gm),,others,gas o fast,gas o fast sachet active jeera flavour pack of 120 x 5,0,gas o,gas,gas,gas,377433.0,gas o fast active jeera sachet 5gm,others,gas,gas o fast active jeera sachet 5,gas o fast active jeera sachet 5gm ,0.7637626158259734,0.7637626158259734,0,gas o fast sachet active jeera flavour pack of 120 x 5gm ,0.0,gm ,gm ,,Glenmark Pharmaceuticals Ltd,,,90,0,,,1,0.7637626158259734
914054,himalaya quista dn powder - vanilla flavour 400 gm,,others,himalaya quista dn,himalaya quista dn powder vanilla flavour 400,0,himalaya quista,himalaya,himalaya,himalaya,381561.0,himalaya quista dn vanilla powder 400gm,others,himalaya,himalaya quista dn vanilla powder 400,himalaya quista dn vanilla powder 400gm ,0.9258200997725514,0.9258200997725514,0,himalaya quista dn powder vanilla flavour 400gm ,0.0,gm ,gm ,,Reckitt Benckiser India Pvt Ltd,,,245,0,,,1,0.9258200997725514
915432,himalaya purehands advanced disinfectant hand rub 500 ml,,others,himalaya purehands advanced,himalaya purehands advanced disinfectant hand rub 500,0,himalaya purehands,himalaya,himalaya,himalaya,210840.0,himalaya chyavanaprasha 500gm,others,himalaya,himalaya chyavanaprasha 500,himalaya chyavanaprasha 500gm ,0.4364357804719848,0.4364357804719848,0,himalaya purehands advanced disinfectant hand rub 500ml ,1.0,ml ,gm ,,Reckitt Benckiser India Pvt Ltd,,,82,0,,,1,0.4364357804719848
947944,durex lube - tingling 50 ml,,others,durex lube tingling,durex lube tingling 50,0,durex lube,durex,durex,durex,182480.0,durex play gel 50ml tingling,others,durex,durex play gel 50 tingling,durex play gel 50ml tingling ,0.6708203932499369,0.6708203932499369,0,durex lube tingling 50ml ,0.0,ml ,ml ,,Glenmark Pharmaceuticals Ltd,,,90,0,,,1,0.6708203932499369
962270,himalaya quista active powder - milk masala flavor 200 gm,,others,himalaya quista active,himalaya quista active powder milk masala flavor 200,0,himalaya quista,himalaya,himalaya,himalaya,381563.0,himalaya quista active milk masala powder 200gm,others,himalaya,himalaya quista active milk masala powder 200,himalaya quista active milk masala powder 200gm ,0.9354143466934852,0.9354143466934852,0,himalaya quista active powder milk masala flavor 200gm ,0.0,gm ,gm ,,Reckitt Benckiser India Pvt Ltd,,,245,0,,,1,0.9354143466934852
974922,nivea soft body cream - pomegrante 50 ml,,others,nivea soft body,nivea soft body cream pomegrante 50,0,nivea soft,nivea,nivea,nivea,254934.0,nivea soft creme 50ml,others,nivea,nivea soft cream 50,nivea soft cream 50ml ,0.8164965809277261,0.8164965809277261,0,nivea soft body cream pomegrante 50ml ,0.0,ml ,ml ,,Reckitt Benckiser India Pvt Ltd,,,360,0,,,1,0.8164965809277261
1014660,nivea cocoa nourish oil in lotion for very dry skin 400 ml,,others,nivea cocoa nourish,nivea cocoa nourish oil in lotion for very dry skin 400,0,nivea cocoa,nivea,nivea,nivea,254898.0,nivea cocoa nourish body lotion 400ml,others,nivea,nivea cocoa nourish body lotion 400,nivea cocoa nourish body lotion 400ml ,0.6154574548966638,0.6154574548966638,0,nivea cocoa nourish oil in lotion for very dry skin 400ml ,0.0,ml ,ml ,,Reckitt Benckiser India Pvt Ltd,,,245,0,,,1,0.6154574548966638
13603,nivea soft light moisturiser 25 ml,,others,nivea soft light moisturiser,nivea soft light moisturiser 25,0,nivea soft light,nivea soft,nivea,nivea,254933.0,nivea soft creme 25ml,others,nivea,nivea soft cream 25,nivea soft cream 25ml ,0.6708203932499369,0.6708203932499369,0,nivea soft light moisturiser 25ml ,0.0,ml ,ml ,,Reckitt Benckiser India Pvt Ltd,,,120,0,,,1,0.6708203932499369
13617,nivea soft light moisturiser 200 ml,,others,nivea soft light moisturiser,nivea soft light moisturiser 200,0,nivea soft light,nivea soft,nivea,nivea,254938.0,nivea soft creme 200ml,others,nivea,nivea soft cream 200,nivea soft cream 200ml ,0.6708203932499369,0.6708203932499369,0,nivea soft light moisturiser 200ml ,0.0,ml ,ml ,,Reckitt Benckiser India Pvt Ltd,,,120,0,,,1,0.6708203932499369
363365,himalaya acne-n-pimple cream 20 gm,,others,himalaya acne n pimple,himalaya acne n pimple cream 20,0,himalaya acne n,himalaya acne,himalaya,himalaya,364499.0,himalaya wellness acne n pimple cream 20gm,others,himalaya,himalaya wellness acne n pimple cream 20,himalaya wellness acne n pimple cream 20gm ,0.9258200997725514,0.9258200997725514,0,himalaya acne n pimple cream 20gm ,0.0,gm ,gm ,,Galderma India Pvt Ltd,,,770,0,,,1,0.9258200997725514
406067,himalaya almond & rose soap (pack of 4 x 125 gm),,others,himalaya almond & rose,himalaya almond & rose soap pack of 4 x 125,0,himalaya almond &,himalaya almond,himalaya,himalaya,364397.0,himalaya almond & rose soap 125gm,others,himalaya,himalaya almond & rose soap 125,himalaya almond & rose soap 125gm ,0.7453559924999299,0.7453559924999299,0,himalaya almond & rose soap pack of 4 x 125gm ,0.0,gm ,gm ,,Galderma India Pvt Ltd,,,518,0,,,1,0.7453559924999299
824518,kamasutra personal lubricant - strawberry 50 ml,,others,kamasutra personal lubricant strawberry,kamasutra personal lubricant strawberry 50,0,kamasutra personal lubricant,kamasutra personal,kamasutra,kamasutra,219636.0,kamasutra personal lubricant 50ml strawberry,others,kamasutra,kamasutra personal lubricant 50 strawberry,kamasutra personal lubricant 50ml strawberry ,0.9999999999999998,0.9999999999999998,0,kamasutra personal lubricant strawberry 50ml ,0.0,ml ,ml ,,Reckitt Benckiser India Pvt Ltd,,,245,0,,,1,0.9999999999999998
901011,nivea soft light moisturiser 300 ml,,others,nivea soft light moisturiser,nivea soft light moisturiser 300,0,nivea soft light,nivea soft,nivea,nivea,254936.0,nivea soft creme 300ml,others,nivea,nivea soft cream 300,nivea soft cream 300ml ,0.6708203932499369,0.6708203932499369,0,nivea soft light moisturiser 300ml ,0.0,ml ,ml ,,Reckitt Benckiser India Pvt Ltd,,,120,0,,,1,0.6708203932499369
903871,nivea soft light moisturiser 50 ml,,others,nivea soft light moisturiser,nivea soft light moisturiser 50,0,nivea soft light,nivea soft,nivea,nivea,254934.0,nivea soft creme 50ml,others,nivea,nivea soft cream 50,nivea soft cream 50ml ,0.6708203932499369,0.6708203932499369,0,nivea soft light moisturiser 50ml ,0.0,ml ,ml ,,Reckitt Benckiser India Pvt Ltd,,,120,0,,,1,0.6708203932499369
937280,nivea men 42k deodorant spray 150 ml,,others,nivea men 42k deodorant,nivea men 42k deodorant spray 150,0,nivea men 42k,nivea men,nivea,nivea,254918.0,nivea men dark spot reduction creme 150ml,others,nivea,nivea men dark spot reduction cream 150,nivea men dark spot reduction cream 150ml ,0.4629100498862757,0.4629100498862757,0,nivea men 42k deodorant spray 150ml ,0.0,ml ,ml ,,Reckitt Benckiser India Pvt Ltd,,,82,0,,,1,0.4629100498862757
13596,nivea men fresh power deodorant 150 ml,,others,nivea men fresh power deodorant,nivea men fresh power deodorant 150,0,nivea men fresh power,nivea men fresh,nivea men,nivea,254918.0,nivea men dark spot reduction creme 150ml,others,nivea,nivea men dark spot reduction cream 150,nivea men dark spot reduction cream 150ml ,0.4629100498862757,0.4629100498862757,0,nivea men fresh power deodorant 150ml ,0.0,ml ,ml ,,Reckitt Benckiser India Pvt Ltd,,,82,0,,,1,0.4629100498862757
15141,durex play intimate lube - stimulating 200 ml,,others,durex play intimate lube stimulating,durex play intimate lube stimulating 200,0,durex play intimate lube,durex play intimate,durex play,durex,378192.0,durex stimulating massage lube guarana 200ml,others,durex,durex stimulating massage lube guarana 200,durex stimulating massage lube guarana 200ml ,0.6666666666666667,0.6666666666666667,0,durex play intimate lube stimulating 200ml ,0.0,ml ,ml ,,Glenmark Pharmaceuticals Ltd,,,90,0,,,1,0.6666666666666667
406078,himalaya clear complexion brightening day cream - licorice & spiked ginger lilly 50 gm,,others,himalaya clear complexion brightening day,himalaya clear complexion brightening day cream licorice & spiked ginger lilly 50,0,himalaya clear complexion brightening,himalaya clear complexion,himalaya clear,himalaya,210844.0,himalaya clear complexion whitening day cream 50gm,others,himalaya,himalaya clear complexion whitening day cream 50,himalaya clear complexion whitening day cream 50gm ,0.6837634587578276,0.6837634587578276,0,himalaya clear complexion brightening day cream licorice & spiked ginger lilly 50gm ,0.0,gm ,gm ,,Reckitt Benckiser India Pvt Ltd,,,245,0,,,1,0.6837634587578276
407395,himalaya herbals complete care toothpaste 150 gm,,others,himalaya herbals complete care toothpaste,himalaya herbals complete care toothpaste 150,0,himalaya herbals complete care,himalaya herbals complete,himalaya herbals,himalaya,364418.0,himalaya complete care toothpaste 150gm,others,himalaya,himalaya complete care toothpaste 150,himalaya complete care toothpaste 150gm ,0.9128709291752768,0.9128709291752768,0,himalaya herbals complete care toothpaste 150gm ,0.0,gm ,gm ,,Reckitt Benckiser India Pvt Ltd,,,245,0,,,1,0.9128709291752768
409290,manforce condoms wild chocolate 20's,,others,manforce condoms wild chocolate 20s,manforce condoms wild chocolate 20s,0,manforce condoms wild chocolate,manforce condoms wild,manforce condoms,manforce,377423.0,manforce wild chocolate condom 20s,others,manforce,manforce wild chocolate condom 20s,manforce wild chocolate condom 20s ,0.7999999999999998,0.7999999999999998,0,manforce condoms wild chocolate 20s ,2.0,,,,Reckitt Benckiser India Ltd,,,82,0,,,1,0.7999999999999998
409313,gas o fast - active jeera 5 gm (sachet),,others,gas o fast active jeera,gas o fast active jeera 5 sachet,0,gas o fast active,gas o fast,gas o,gas,377433.0,gas o fast active jeera sachet 5gm,others,gas,gas o fast active jeera sachet 5,gas o fast active jeera sachet 5gm ,1.0,1.0,0,gas o fast active jeera 5gm sachet ,0.0,gm ,gm ,,Glenmark Pharmaceuticals Ltd,,,90,0,,,1,1.0
409314,gas o fast active ajwain 5 gm,,others,gas o fast active ajwain,gas o fast active ajwain 5,0,gas o fast active,gas o fast,gas o,gas,199770.0,gas o fast active sachet 5gm ajwain,others,gas,gas o fast active sachet 5 ajwain,gas o fast active sachet 5gm ajwain ,0.9258200997725514,0.9258200997725514,0,gas o fast active ajwain 5gm ,0.0,gm ,gm ,,Glenmark Pharmaceuticals Ltd,,,90,0,,,1,0.9258200997725514
409766,nivea men body deodorizer - energy 120 ml,,others,nivea men body deodorizer energy,nivea men body deodorizer energy 120,0,nivea men body deodorizer,nivea men body,nivea men,nivea,254899.0,nivea cocoa nourish body lotion 120ml,others,nivea,nivea cocoa nourish body lotion 120,nivea cocoa nourish body lotion 120ml ,0.5000000000000001,0.5000000000000001,0,nivea men body deodorizer energy 120ml ,0.0,ml ,ml ,,Reckitt Benckiser India Pvt Ltd,,,82,0,,,1,0.5000000000000001
409767,nivea men fresh active deodorant 150 ml,,others,nivea men fresh active deodorant,nivea men fresh active deodorant 150,0,nivea men fresh active,nivea men fresh,nivea men,nivea,254918.0,nivea men dark spot reduction creme 150ml,others,nivea,nivea men dark spot reduction cream 150,nivea men dark spot reduction cream 150ml ,0.4629100498862757,0.4629100498862757,0,nivea men fresh active deodorant 150ml ,0.0,ml ,ml ,,Reckitt Benckiser India Pvt Ltd,,,82,0,,,1,0.4629100498862757
411006,nivea whitening cool sensation body lotion 75 ml,,others,nivea whitening cool sensation body,nivea whitening cool sensation body lotion 75,0,nivea whitening cool sensation,nivea whitening cool,nivea whitening,nivea,254948.0,nivea whitening cool sensation body lotion spf 15 75ml,others,nivea,nivea whitening cool sensation body lotion spf 15 75,nivea whitening cool sensation body lotion spf 15 75ml ,0.8819171036881969,0.8819171036881969,0,nivea whitening cool sensation body lotion 75ml ,0.0,ml ,ml ,,Reckitt Benckiser India Pvt Ltd,,,120,0,,,1,0.8819171036881969
801482,nivea men fresh ocean deodorant spray 150 ml,,others,nivea men fresh ocean deodorant,nivea men fresh ocean deodorant spray 150,0,nivea men fresh ocean,nivea men fresh,nivea men,nivea,254918.0,nivea men dark spot reduction creme 150ml,others,nivea,nivea men dark spot reduction cream 150,nivea men dark spot reduction cream 150ml ,0.4285714285714285,0.4285714285714285,0,nivea men fresh ocean deodorant spray 150ml ,0.0,ml ,ml ,,Reckitt Benckiser India Pvt Ltd,,,82,0,,,1,0.4285714285714285
801484,nivea men sensitive shaving foam 200 ml,,others,nivea men sensitive shaving foam,nivea men sensitive shaving foam 200,0,nivea men sensitive shaving,nivea men sensitive,nivea men,nivea,254904.0,nivea creme 200ml,others,nivea,nivea cream 200,nivea cream 200ml ,0.4714045207910317,0.4714045207910317,0,nivea men sensitive shaving foam 200ml ,0.0,ml ,ml ,,Reckitt Benckiser India Pvt Ltd,,,360,0,,,1,0.4714045207910317
802824,nivea original care lip balm 4.8 gm,,others,nivea original care lip balm,nivea original care lip balm 4.8,0,nivea original care lip,nivea original care,nivea original,nivea,254912.0,nivea lip balm 4.8gm cherry shine,others,nivea,nivea lip balm 4.8 cherry shine,nivea lip balm 4.8gm cherry shine ,0.7142857142857142,0.7142857142857142,0,nivea original care lip balm 4.8gm ,0.0,gm ,gm ,,Reckitt Benckiser India Pvt Ltd,,,360,0,,,1,0.7142857142857142
822654,durex condoms - extra thin 3's,,others,durex condoms extra thin 3s,durex condoms extra thin 3s,0,durex condoms extra thin,durex condoms extra,durex condoms,durex,377519.0,durex extra thin strawberry condom 3s,others,durex,durex extra thin strawberry condom 3s,durex extra thin strawberry condom 3s ,0.7302967433402214,0.7302967433402214,0,durex condoms extra thin 3s ,2.0,,,,Glenmark Pharmaceuticals Ltd,,,145,0,,,1,0.7302967433402214
822658,durex condoms - extra ribbed 3's,,others,durex condoms extra ribbed 3s,durex condoms extra ribbed 3s,0,durex condoms extra ribbed,durex condoms extra,durex condoms,durex,381588.0,durex extra ribbed condom 3s,others,durex,durex extra ribbed condom 3s,durex extra ribbed condom 3s ,0.7999999999999998,0.7999999999999998,0,durex condoms extra ribbed 3s ,2.0,,,,Glenmark Pharmaceuticals Ltd,,,145,0,,,1,0.7999999999999998
