item_code,brand_x,Master Catalogue name,medicine_type_x,exp_sku_brand,mod_brand,count_tab,exp_sku_brand2,exp_sku_brand3,exp_sku_brand4,id,brand_y,category_c1,sku_brand,new_brand,medicine_type_y,new_brand2,cosine,max_cosine,quantity_x,quantity_y,quantity_flag,mod_brand2,uom_flag,uom_x,uom_y,strength_flag,strength_x,strength_y,salt_flag,pack,manufacturer,catg,subcatg,mrp,count,mod_cosine
ADO0059,adosice 500 tab 10's,,tablet,adosice,adosice 500 10s,1.0,adosice,adosice,adosice,379660.0,adosice tablet 10s,,adosice,adosice 10s,tablet,adosice tablet 10s,0.8164965809277259,0.8164965809277259,10,10,0.0,adosice 500 tablet 10s,2.0,,,2.0,,,0,10,ADELMO HEALTHCARE,,,4.1,1,0.8164965809277259
AKB0001,akbanem tab,,tablet,akbanem,akbanem,1.0,akbanem,akbanem,akbanem,106889.0,akbanem tablet 10s,AYURVEDIC,akbanem,akbanem 10s,tablet,akbanem tablet 10s,0.7071067811865475,0.7071067811865475,,10,1.0,akbanem tablet,2.0,,,2.0,,,0,10,VASU ORGANICS PVT LTD,,,65.0,1,0.7071067811865475
ALL0284,allure tab 10's,,tablet,allure,allure 10s,1.0,allure,allure,allure,377070.0,allure plus tablet 30s,,allure,allure plus 30s,tablet,allure plus tablet 30s,0.40824829046386296,0.40824829046386296,10,30,1.0,allure tablet 10s,2.0,,,2.0,,,0,10,VOGUE PHARMACEUTICALS PVT LTD,,,44.9,1,0.40824829046386296
ALL0303,alles 200mg tab,,tablet,alles,alles 200,1.0,alles,alles,alles,108771.0,alles 5mg tablet 10s,RX,alles,alles 5 10s,tablet,alles 5mg tablet 10s,0.40824829046386296,0.40824829046386296,alle,10,1.0,alles 200mg tablet,0.0,mg ,mg ,1.0,200,5,0,1,UNI-UNIJA,,,549.0,5,0.40824829046386296
ALL0303,alles 200mg tab,,tablet,alles,alles 200,1.0,alles,alles,alles,108772.0,alles d tablet 10s,RX,alles,alles d 10s,tablet,alles d tablet 10s,0.40824829046386296,0.40824829046386296,alle,10,1.0,alles 200mg tablet,2.0,mg ,,2.0,200,,0,1,UNI-UNIJA,,,549.0,5,0.40824829046386296
ALL0303,alles 200mg tab,,tablet,alles,alles 200,1.0,alles,alles,alles,381280.0,alles 500mg tablet 30s,,alles,alles 500 30s,tablet,alles 500mg tablet 30s,0.40824829046386296,0.40824829046386296,alle,30,1.0,alles 200mg tablet,0.0,mg ,mg ,1.0,200,500,0,1,UNI-UNIJA,,,549.0,5,0.40824829046386296
ALL0303,alles 200mg tab,,tablet,alles,alles 200,1.0,alles,alles,alles,520129.0,alles-500mg tablet 30s,Allopathy_RX_A,alles,alles 500 30s,tablet,alles 500mg tablet 30s,0.40824829046386296,0.40824829046386296,alle,30,1.0,alles 200mg tablet,0.0,mg ,mg ,1.0,200,500,0,1,UNI-UNIJA,,,549.0,5,0.40824829046386296
ALL0303,alles 200mg tab,,tablet,alles,alles 200,1.0,alles,alles,alles,566580.0,alles-q tablet 30s,Allopathy_RX_A,alles,alles q 30s,tablet,alles q tablet 30s,0.40824829046386296,0.40824829046386296,alle,30,1.0,alles 200mg tablet,2.0,mg ,,2.0,200,,0,1,UNI-UNIJA,,,549.0,5,0.40824829046386296
AMB0084,ambulax 10mg tab 10's,,tablet,ambulax,ambulax 10 10s,1.0,ambulax,ambulax,ambulax,110401.0,ambulax ad 10mg tablet 10s,RX,ambulax,ambulax ad 10 10s,tablet,ambulax ad 10mg tablet 10s,0.8660254037844387,0.8660254037844387,10,10,0.0,ambulax 10mg tablet 10s,0.0,mg ,mg ,0.0,10,10,0,10,UNIMARCK HEALTHCARE LTD,,,4.2,2,0.8660254037844387
AMB0084,ambulax 10mg tab 10's,,tablet,ambulax,ambulax 10 10s,1.0,ambulax,ambulax,ambulax,110408.0,ambulax z 10mg tablet 10s,RX,ambulax,ambulax z 10 10s,tablet,ambulax z 10mg tablet 10s,0.8660254037844387,0.8660254037844387,10,10,0.0,ambulax 10mg tablet 10s,0.0,mg ,mg ,0.0,10,10,0,10,UNIMARCK HEALTHCARE LTD,,,4.2,2,0.8660254037844387
AML0168,amloven -10mg  tab 10's,,tablet,amloven,aoven 10 10s,1.0,amloven,amloven,amloven,111507.0,amloven 5mg tablet 10s,RX,amloven,aoven 5 10s,tablet,amloven 5mg tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,amloven 10mg tablet 10s,0.0,mg ,mg ,1.0,10,5,0,10,AVENTURA HEALTHCARE PVT LTD,,,5.0,1,0.6666666666666667
AMO0001,amodep - 10mg tab 10's,,tablet,amodep,amodep 10 10s,1.0,amodep,amodep,amodep,111587.0,amodep tm tablet 10s,RX,amodep,amodep tm 10s,tablet,amodep tm tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,amodep 10mg tablet 10s,2.0,mg ,,2.0,10,,0,10,FDC LTD,,,8.71,2,0.6666666666666667
AMO0001,amodep - 10mg tab 10's,,tablet,amodep,amodep 10 10s,1.0,amodep,amodep,amodep,111588.0,amodep tmh tablet 10s,RX,amodep,amodep tmh 10s,tablet,amodep tmh tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,amodep 10mg tablet 10s,2.0,mg ,,2.0,10,,0,10,FDC LTD,,,8.71,2,0.6666666666666667
ANC0075,ancept 500mg tab 10's,,tablet,ancept,ancept 500 10s,1.0,ancept,ancept,ancept,379905.0,ancept tablet 10s,,ancept,ancept 10s,tablet,ancept tablet 10s,0.8164965809277259,0.8164965809277259,10,10,0.0,ancept 500mg tablet 10s,2.0,mg ,,2.0,500,,0,10,ANKAA PHARMACEUTICALS,,,59.5,1,0.8164965809277259
ANG0093,anginal 5mg tab 10's,,tablet,anginal,anginal 5 10s,1.0,anginal,anginal,anginal,383698.0,anginal at tablet 10s,,anginal,anginal at 10s,tablet,anginal at tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,anginal 5mg tablet 10s,2.0,mg ,,2.0,5,,0,10,ALEMBIC LTD,,,2.63,1,0.6666666666666667
ANX0053,anxinix 0.25mg  tab 10's,,tablet,anxinix,anxinix 0.25 10s,1.0,anxinix,anxinix,anxinix,649075.0,anxinix 05mg tablet 10s,Allopathy_RX_A,anxinix,anxinix 05 10s,tablet,anxinix 05mg tablet 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,anxinix 0.25mg tablet 10s,0.0,mg ,mg ,1.0,0.25,05,0,10,PHOENIX REMEDIES PVT LTD,,,5.5,2,0.5773502691896258
ANX0053,anxinix 0.25mg  tab 10's,,tablet,anxinix,anxinix 0.25 10s,1.0,anxinix,anxinix,anxinix,672530.0,anxinix 025mg tablet 10s,Allopathy_RX_A,anxinix,anxinix 025 10s,tablet,anxinix 025mg tablet 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,anxinix 0.25mg tablet 10s,0.0,mg ,mg ,1.0,0.25,025,0,10,PHOENIX REMEDIES PVT LTD,,,5.5,2,0.5773502691896258
APR0006,apresol 25mg tab 10's,,tablet,apresol,apresol 25 10s,1.0,apresol,apresol,apresol,114186.0,apresol tablet 10s,RX,apresol,apresol 10s,tablet,apresol tablet 10s,0.8164965809277259,0.8164965809277259,10,10,0.0,apresol 25mg tablet 10s,2.0,mg ,,2.0,25,,0,10,ORDIAN HEALTHCARE GLOBAL PVT LTD,,,5.56,1,0.8164965809277259
APX0005,apxenta 10mg tab 4's,,tablet,apxenta,apxenta 10 4s,1.0,apxenta,apxenta,apxenta,379594.0,apxenta 10mg tablet 10s,,apxenta,apxenta 10 10s,tablet,apxenta 10mg tablet 10s,0.6666666666666667,0.6666666666666667,4,10,1.0,apxenta 10mg tablet 4s,0.0,mg ,mg ,0.0,10,10,0,4,AJANTA PHARMA LTD,,,15.0,1,0.6666666666666667
ARC0026,arco tab 50's,,tablet,arco,arco 50s,1.0,arco,arco,arco,417330.0,arco 120 tablet,Allopathy_RX_A,arco,arco 120,tablet,arco 120 tablet,0.4999999999999999,0.4999999999999999,50,,1.0,arco tablet 50s,2.0,,,2.0,,,0,1,SHA-SHARANGDHAR PHARMACUTICAL,,,1.54,1,0.4999999999999999
ARC0037,arco tab 100's,,tablet,arco,arco 100s,1.0,arco,arco,arco,417330.0,arco 120 tablet,Allopathy_RX_A,arco,arco 120,tablet,arco 120 tablet,0.4999999999999999,0.4999999999999999,100,,1.0,arco tablet 100s,2.0,,,2.0,,,0,1,SHA-SHARANGDHAR PHARMACUTICAL,,,1.95,1,0.4999999999999999
ARG0085,argigold 1gm tab 10's,,tablet,argigold,argigold 1000 10s,1.0,argigold,argigold,argigold,378339.0,argigold m tablet 10s,,argigold,argigold m 10s,tablet,argigold m tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,argigold 1000mg tablet 10s,2.0,mg ,,2.0,1000,,0,10,HBC LIFESCIENCE PVT LTD,,,12.5,2,0.6666666666666667
ARG0085,argigold 1gm tab 10's,,tablet,argigold,argigold 1000 10s,1.0,argigold,argigold,argigold,479279.0,argigold-m tablet 10s,Allopathy_RX_A,argigold,argigold m 10s,tablet,argigold m tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,argigold 1000mg tablet 10s,2.0,mg ,,2.0,1000,,0,10,HBC LIFESCIENCE PVT LTD,,,12.5,2,0.6666666666666667
ARS0060,arshari tab -100tab,,tablet,arshari,arshari 100s,2.0,arshari,arshari,arshari,390491.0,arshari tablet 25s,Allopathy_RX_A,arshari,arshari 25s,tablet,arshari tablet 25s,0.4999999999999999,0.4999999999999999,100,25,1.0,arshari tablet 100s,2.0,,,2.0,,,0,1,3M INDIA LTD,,,105.0,1,0.4999999999999999
ART0108,arthrodol tab,,tablet,arthrodol,arthrodol,1.0,arthrodol,arthrodol,arthrodol,115809.0,arthrodol tablet 10s,AYURVEDIC,arthrodol,arthrodol 10s,tablet,arthrodol tablet 10s,0.7071067811865475,0.7071067811865475,,10,1.0,arthrodol tablet,2.0,,,2.0,,,0,10,ADONIS LABORATORIES PVT LTD,,,4.0,1,0.7071067811865475
ASS0037,assuag 40mg tab,,tablet,assuag,assuag 40,1.0,assuag,assuag,assuag,116705.0,assuag 40mg tablet 10s,RX,assuag,assuag 40 10s,tablet,assuag 40mg tablet 10s,0.8164965809277259,0.8164965809277259,,10,1.0,assuag 40mg tablet,0.0,mg ,mg ,0.0,40,40,0,10,3M INDIA LTD,,,72.5,1,0.8164965809277259
AST0231,aster 10mg tab 10's,,tablet,aster,aster 10 10s,1.0,aster,aster,aster,628922.0,aster-xt tablet 10s,Allopathy_RX_A,aster,aster 10s,tablet,aster tablet 10s,0.8164965809277259,0.8164965809277259,10,10,0.0,aster 10mg tablet 10s,2.0,mg ,,2.0,10,,0,10,AFF-AFFIANCE DRUGS,,,6.8,1,0.8164965809277259
AT10001,at 1000mg tab 10's,,tablet,at,at 1000 10s,1.0,at,at,at,117032.0,at tablet 10s,RX,at,at 10s,tablet,at tablet 10s,0.8164965809277259,0.8164965809277259,10,10,0.0,at 1000mg tablet 10s,2.0,mg ,,2.0,1000,,0,10,ZIKIA BIOMEDS & PHARMACEUTICALS PVT LTD,,,36.0,2,0.8164965809277259
AT10001,at 1000mg tab 10's,,tablet,at,at 1000 10s,1.0,at,at,at,117652.0,at mr tablet 10s,RX,at,at 10s,tablet,at tablet 10s,0.8164965809277259,0.8164965809277259,10,10,0.0,at 1000mg tablet 10s,2.0,mg ,,2.0,1000,,0,10,ZIKIA BIOMEDS & PHARMACEUTICALS PVT LTD,,,36.0,2,0.8164965809277259
ATA0013,atarax 25mg tab 10's,,tablet,atarax,atarax 25 10s,1.0,atarax,atarax,atarax,117059.0,atarax 25mg tablet 15s,RX,atarax,atarax 25 15s,tablet,atarax 25mg tablet 15s,0.6666666666666667,0.6666666666666667,10,15,1.0,atarax 25mg tablet 10s,0.0,mg ,mg ,0.0,25,25,0,10,UCB INDIA LTD,,,2.3,1,0.6666666666666667
ATE0064,atenopen 25mg tab 14's,,tablet,atenopen,atenopen 25 14s,1.0,atenopen,atenopen,atenopen,385456.0,atenopen 50mg tablet 14s,,atenopen,atenopen 50 14s,tablet,atenopen 50mg tablet 14s,0.6666666666666667,0.6666666666666667,14,14,0.0,atenopen 25mg tablet 14s,0.0,mg ,mg ,1.0,25,50,0,14,MOREPEN LABORATORIES LTD,,,1.86,1,0.6666666666666667
ATO0022,atorfit 5mg tab 10's,,tablet,atorfit,atorfit 5 10s,1.0,atorfit,atorfit,atorfit,117803.0,atorfit 5mg tablet 15s,RX,atorfit,atorfit 5 15s,tablet,atorfit 5mg tablet 15s,0.6666666666666667,0.6666666666666667,10,15,1.0,atorfit 5mg tablet 10s,0.0,mg ,mg ,0.0,5,5,0,10,AJANTA PHARMA LTD,,,2.09,3,0.6666666666666667
ATO0022,atorfit 5mg tab 10's,,tablet,atorfit,atorfit 5 10s,1.0,atorfit,atorfit,atorfit,117804.0,atorfit 80mg tablet 10s,RX,atorfit,atorfit 80 10s,tablet,atorfit 80mg tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,atorfit 5mg tablet 10s,0.0,mg ,mg ,1.0,5,80,0,10,AJANTA PHARMA LTD,,,2.09,3,0.6666666666666667
ATO0022,atorfit 5mg tab 10's,,tablet,atorfit,atorfit 5 10s,1.0,atorfit,atorfit,atorfit,117810.0,atorfit max tablet 10s,RX,atorfit,atorfit max 10s,tablet,atorfit max tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,atorfit 5mg tablet 10s,2.0,mg ,,2.0,5,,0,10,AJANTA PHARMA LTD,,,2.09,3,0.6666666666666667
ATO0041,atorva 10mg tab 10's,,tablet,atorva,atorva 10 10s,1.0,atorva,atorva,atorva,117978.0,atorva e 10 mg/10 mg tablet 10s,RX,atorva,atorva e 10/10 10s,tablet,atorva e 10mg/10mg tablet 10s,0.8728715609439696,0.8728715609439696,10,10,0.0,atorva 10mg tablet 10s,0.0,mg ,mg ,0.0,10,10,0,10,ZYDUS CADILA HEALTHCARE LTD,,,5.35,2,0.8728715609439696
ATO0041,atorva 10mg tab 10's,,tablet,atorva,atorva 10 10s,1.0,atorva,atorva,atorva,117982.0,atorva tablet 10s,RX,atorva,atorva 10s,tablet,atorva tablet 10s,0.8164965809277259,0.8728715609439696,10,10,0.0,atorva 10mg tablet 10s,2.0,mg ,,2.0,10,,0,10,ZYDUS CADILA HEALTHCARE LTD,,,5.35,2,0.8164965809277259
ATO0191,atorfirst 20mg tab 10's,,tablet,atorfirst,atorfirst 20 10s,1.0,atorfirst,atorfirst,atorfirst,117794.0,atorfirst 10 tablet 10s,RX,atorfirst,atorfirst 10 10s,tablet,atorfirst 10 tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,atorfirst 20mg tablet 10s,2.0,mg ,,2.0,20,,0,10,SINSAN PHARMACEUTICALS PVT LTD,,,13.4,7,0.6666666666666667
ATO0191,atorfirst 20mg tab 10's,,tablet,atorfirst,atorfirst 20 10s,1.0,atorfirst,atorfirst,atorfirst,117795.0,atorfirst 10mg tablet 10s,RX,atorfirst,atorfirst 10 10s,tablet,atorfirst 10mg tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,atorfirst 20mg tablet 10s,0.0,mg ,mg ,1.0,20,10,0,10,SINSAN PHARMACEUTICALS PVT LTD,,,13.4,7,0.6666666666666667
ATO0191,atorfirst 20mg tab 10's,,tablet,atorfirst,atorfirst 20 10s,1.0,atorfirst,atorfirst,atorfirst,117796.0,atorfirst 40 tablet 10s,RX,atorfirst,atorfirst 40 10s,tablet,atorfirst 40 tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,atorfirst 20mg tablet 10s,2.0,mg ,,2.0,20,,0,10,SINSAN PHARMACEUTICALS PVT LTD,,,13.4,7,0.6666666666666667
ATO0191,atorfirst 20mg tab 10's,,tablet,atorfirst,atorfirst 20 10s,1.0,atorfirst,atorfirst,atorfirst,117797.0,atorfirst 40mg tablet 10s,RX,atorfirst,atorfirst 40 10s,tablet,atorfirst 40mg tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,atorfirst 20mg tablet 10s,0.0,mg ,mg ,1.0,20,40,0,10,SINSAN PHARMACEUTICALS PVT LTD,,,13.4,7,0.6666666666666667
ATO0191,atorfirst 20mg tab 10's,,tablet,atorfirst,atorfirst 20 10s,1.0,atorfirst,atorfirst,atorfirst,117799.0,atorfirst f tablet 10s,RX,atorfirst,atorfirst f 10s,tablet,atorfirst f tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,atorfirst 20mg tablet 10s,2.0,mg ,,2.0,20,,0,10,SINSAN PHARMACEUTICALS PVT LTD,,,13.4,7,0.6666666666666667
ATO0191,atorfirst 20mg tab 10's,,tablet,atorfirst,atorfirst 20 10s,1.0,atorfirst,atorfirst,atorfirst,469566.0,atorfirst-20mg tablet 15s,Allopathy_RX_A,atorfirst,atorfirst 20 15s,tablet,atorfirst 20mg tablet 15s,0.6666666666666667,0.6666666666666667,10,15,1.0,atorfirst 20mg tablet 10s,0.0,mg ,mg ,0.0,20,20,0,10,SINSAN PHARMACEUTICALS PVT LTD,,,13.4,7,0.6666666666666667
ATO0191,atorfirst 20mg tab 10's,,tablet,atorfirst,atorfirst 20 10s,1.0,atorfirst,atorfirst,atorfirst,657974.0,atorfirst-ftablet 10s,Allopathy_RX_A,atorfirst,atorfirst ftablet 10s,tablet,atorfirst ftablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,atorfirst 20mg tablet 10s,2.0,mg ,,2.0,20,,0,10,SINSAN PHARMACEUTICALS PVT LTD,,,13.4,7,0.6666666666666667
ATR0158,atrovast 80 tab 10's,,tablet,atrovast,atrovast 80 10s,1.0,atrovast,atrovast,atrovast,385571.0,atrovast 40mg tablet 10s,,atrovast,atrovast 40 10s,tablet,atrovast 40mg tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,atrovast 80 tablet 10s,2.0,,mg ,2.0,,40,0,10,CELEBRITY BIOPHARMA LTD,,,33.5,3,0.6666666666666667
ATR0158,atrovast 80 tab 10's,,tablet,atrovast,atrovast 80 10s,1.0,atrovast,atrovast,atrovast,385572.0,atrovast 20mg tablet 10s,,atrovast,atrovast 20 10s,tablet,atrovast 20mg tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,atrovast 80 tablet 10s,2.0,,mg ,2.0,,20,0,10,CELEBRITY BIOPHARMA LTD,,,33.5,3,0.6666666666666667
ATR0158,atrovast 80 tab 10's,,tablet,atrovast,atrovast 80 10s,1.0,atrovast,atrovast,atrovast,385573.0,atrovast 10mg tablet 10s,,atrovast,atrovast 10 10s,tablet,atrovast 10mg tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,atrovast 80 tablet 10s,2.0,,mg ,2.0,,10,0,10,CELEBRITY BIOPHARMA LTD,,,33.5,3,0.6666666666666667
AUD0013,audosis 500mg tab 10's,,tablet,audosis,audosis 500 10s,1.0,audosis,audosis,audosis,118253.0,audosis tablet 10s,RX,audosis,audosis 10s,tablet,audosis tablet 10s,0.8164965809277259,0.8164965809277259,10,10,0.0,audosis 500mg tablet 10s,2.0,mg ,,2.0,500,,0,10,SANKYO LTD,,,3.12,1,0.8164965809277259
AXC0030,axcer 90mg bottle 180 tablet,,tablet,axcer,axcer 90 bottle 180,1.0,axcer,axcer,axcer,119312.0,axcer 90mg tablet 14s,RX,axcer,axcer 90 14s,tablet,axcer 90mg tablet 14s,0.5773502691896258,0.5773502691896258,,14,1.0,axcer 90mg bottle 180 tablet,0.0,mg ,mg ,0.0,90,90,0,1,3M INDIA LTD,,,3.0,2,0.5773502691896258
AXC0030,axcer 90mg bottle 180 tablet,,tablet,axcer,axcer 90 bottle 180,1.0,axcer,axcer,axcer,119313.0,axcer 90mg tablet 180s,RX,axcer,axcer 90 180s,tablet,axcer 90mg tablet 180s,0.5773502691896258,0.5773502691896258,,180,1.0,axcer 90mg bottle 180 tablet,0.0,mg ,mg ,0.0,90,90,0,1,3M INDIA LTD,,,3.0,2,0.5773502691896258
AZI0059,azipar 250mg tab 10's,,tablet,azipar,azipar 250 10s,1.0,azipar,azipar,azipar,120862.0,azipar 250mg tablet 6s,RX,azipar,azipar 250 6s,tablet,azipar 250mg tablet 6s,0.6666666666666667,0.6666666666666667,10,6,1.0,azipar 250mg tablet 10s,0.0,mg ,mg ,0.0,250,250,0,10,MOLEKULE (INDIA) PVT LTD,,,10.77,2,0.6666666666666667
AZI0059,azipar 250mg tab 10's,,tablet,azipar,azipar 250 10s,1.0,azipar,azipar,azipar,385836.0,azipar 500mg tablet 10s,,azipar,azipar 500 10s,tablet,azipar 500mg tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,azipar 250mg tablet 10s,0.0,mg ,mg ,1.0,250,500,0,10,MOLEKULE (INDIA) PVT LTD,,,10.77,2,0.6666666666666667
AZI0767,azicip 500mg tab 5's,,tablet,azicip,azicip 500 5s,1.0,azicip,azicip,azicip,120310.0,azicip 500 tablet 3s,RX,azicip,azicip 500 3s,tablet,azicip 500 tablet 3s,0.6666666666666667,0.6666666666666667,5,3,1.0,azicip 500mg tablet 5s,2.0,mg ,,2.0,500,,0,5,CIPLA LTD,,,18.72,1,0.6666666666666667
AZI0968,azilta 8 tab 10's,,tablet,azilta,azilta 8 10s,1.0,azilta,azilta,azilta,382170.0,azilta 16mg tablet 10s,,azilta,azilta 16 10s,tablet,azilta 16mg tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,azilta 8 tablet 10s,2.0,,mg ,2.0,,16,0,10,RPG LIFESCIENCES LTD,,,9.0,1,0.6666666666666667
AZR0009,azrade 500mg tab 10's,,tablet,azrade,azrade 500 10s,1.0,azrade,azrade,azrade,121577.0,azrade 250 mg tablet 10s,RX,azrade,azrade 250 10s,tablet,azrade 250mg tablet 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,azrade 500mg tablet 10s,0.0,mg ,mg ,1.0,500,250,0,10,RHOMBUS PHARMA PVT. LTD.,,,20.85,2,0.6666666666666667
