item_code,brand_x,brand_y,manufacturer,id,mrp,count
24237,calcitas d3 sachet 1000mg,calcitas d3 sachets 1gm,INTAS PHARMACEUTICALS,380248.0,41.0,1
24598,lue 20 cream 50gms,lue 20 cream 50gm,SANSTUTI PHARMACEUTICALS,231702.0,270.0,1
24600,ps-mite 30gms,ps mite 5% cream 30gm,SANSTUTI PHARMACEUTICALS,373557.0,54.0,1
24602,tacmate oint 20gm,tacmate 0.1% ointment 20gm,SANSTUTI PHARMACEUTICALS,374892.0,525.0,1
24609,clobsal oint 20gm,clobsal ointment 15gm,SANSTUTI PHARMACEUTICALS,154779.0,137.0,1
24613,adalia moistarizing soap 75gm,adalia soap 75gm,SANSTUTI PHARMACEUTICALS,103740.0,95.0,1
24614,adalia moistarizing cream 50gm,adalia moisturizing cream 50gm,SANSTUTI PHARMACEUTICALS,366278.0,149.0,1
24618,tretwin-c gel 15gm,tretwin cream 20gm,SANSTUTI PHARMACEUTICALS,329223.0,180.0,1
24624,adalia moistarizing lotion 100ml,adalia moisturizing lotion 100ml,SANSTUTI PHARMACEUTICALS,103739.0,218.0,1
24626,glare lite cream 20g 20gm,glare lite cream 20gm,SANSTUTI PHARMACEUTICALS,369955.0,400.0,1
24628,adalia kertin shampoo 150 ml 150ml,adalia keratin shampoo 150ml,SANSTUTI PHARMACEUTICALS,366277.0,260.0,1
24629,ps-mite soap 75g 75gm,ps mite 5% cream 30gm,SANSTUTI PHARMACEUTICALS,373557.0,95.0,1
24648,uvglare sunscreen lotion 70gm 75gm,uvglare sunscreen gel 70gm,SANSTUTI PHARMACEUTICALS,334687.0,380.0,1
24799,ahaglow s spray 60ml,ahaglow s foaming face wash 60ml,TORRENT,106728.0,535.0,1
25034,aquasoft syndet bar 75gm,aquasoft s soap 75gm,AJANTA PHARMA LTD,114431.0,171.0,1
25421,modus 10tab,modus 10mg tablet 10s,KOYE PHARMACEUTICALS PVT.LTD,242690.0,62.38,1
25489,sporlac sach 1000mg,sporlac powder 1gm,J.B.CHEMICALS & PHARMACEUTICAL,316191.0,39.97,1
25576,cyclomid eye drop 3ml,cyclomid eye drop 5ml,JAWA PHARMACEUTICALS PVT.LTD,160216.0,136.36,1
25735,dom sus 30ml,dom suspension 30ml,MOREPEN LABORATORIES LTD.,169002.0,40.32,1
25786,erafos 10 8gm,erafos 3gm granules 8gm,TTK HEALTHCARE LTD,369192.0,385.0,1
27456,fidelia strengthening shampoo 250ml,fidelia strengthening conditioner 250ml,FIXDERMA INDIA PVT LTD,379940.0,775.0,1
27465,fixderma scar gel cream 15gm,fixderma scar gel 15gm,FIXDERMA INDIA PVT LTD,194773.0,385.0,1
27502,strengthening conditioner 300ml,strengthening shampoo 300ml,FIXDERMA INDIA PVT LTD,379919.0,1250.0,1
27507,multivitamin face mask 100gm,multivitamin face mask clay cream 100gm,FIXDERMA INDIA PVT LTD,379931.0,1175.0,1
27921,primofit 10s,primofit n 5mg tablet 10s,HEALTHICA PHARMACEUTICALS,280382.0,220.0,1
28030,moxiblu ed  5 ml 5ml,moxiblu eye drop 5ml,LUPIN LTD,244776.0,113.1,1
28031,ktl eye drop  10 ml 10ml,ktl eye drop 5ml,SAPIENT LABROTORIES LTD,223186.0,72.0,1
28109,pediasure vanilla 400gm jar,pediasure chocolate jar 400gm,ABBOTT NUTRA,376799.0,725.0,1
28110,pediasure vanilla 200gm bib,pediasure refill vanilla 200gm,ABBOTT NUTRA,379537.0,320.0,1
28159,sebamed reviatlizing shampoo 200ml,sebamed everyday shampoo 200ml,USV,309275.0,933.0,1
28402,g2 m 500tab 10s,g2 p capsule 10s,INSUTIK PHARMACEUTICALS PVT.LT,199159.0,48.0,1
28654,renu multiplus 60 ml 60ml,renu fresh solution 60ml,BAUSCH & LOMB INDIA PVT LTD,289329.0,145.0,1
28882,pediasure choco 200gm jar,pediasure chocolate jar 400gm,ABBOTT NUTRA,376799.0,390.0,1
28993,castophene churna 100gm,castophene tablet 10s,TECHNO PHARMA PVT LTD,146214.0,0.0,1
29068,odpep d capule 10c,odpep d capsule 10s,MANKIND,260108.0,0.0,1
29183,parachute hot oil 300 ml,parachute 100% pure coconut oil 300ml,PARACHUTE/MARICO,373129.0,0.0,1
29196,hyla eye drop 5ml,hyla eye drop 10ml,ENTOD PHARMACEUTICALS LTD,212264.0,522.0,1
29826,sucrashine-o suspension 200ml each,sucrashine o sugar free peppermint suspension 200ml,TABLET INDIA,379673.0,220.0,1
29842,diovan fct 160mg 14s,diovan 160 tablet 14s,NOVARTIS,167203.0,529.0,1
29861,rythmix plus syp mix f 100ml,rythmix plus syrup 100ml,MOREPEN LABORATORIES LTD.,295215.0,399.0,1
29990,patif eye drop 5ml,patif 0.2% eye drop 5ml,NEOMEDIX HEALTHCARE LTD.,273097.0,160.0,1
30106,ajubi balm. 10gm,ajubi plus syrup 60ml,TECHNO PHARMA PVT LTD,106878.0,40.0,1
30112,coslyte orande 21gm 21000mg,coslyte powder 21gm,Oaknet Healthcare Pvt Ltd,158541.0,17.39,1
30131,fusee b  10gm,fusee b cream 10gm,TALENT INDIA LTD,198750.0,102.85,1
30278,sensur rub 10gm,sensur rub ointment 10gm,Glenmark Pharmaceuticals Ltd,309966.0,78.03,1
30281,mlobe dx drop 5ml,mlobe dx eye drop 5ml,SAPIENT LABROTORIES LTD,242474.0,165.0,1
30331,beklair power 90gm,beklair powder 90gm,AKCENT HEALTHCARE,382528.0,340.0,1
30464,canditral sb 65mg 10c,canditral sb 65mg capsule 10s,Glenmark Pharmaceuticals Ltd,378137.0,140.0,1
30477,glogeous bodywash gel 250ml,glogeous advanced face wash gel 100gm,TORRENT,203207.0,900.0,1
30519,cosvate g cream 30gm,cosvate cream 30gm,Oaknet Healthcare Pvt Ltd,158612.0,31.16,1
30630,clarie d syp 30ml,clarie d dry syrup 30ml,IND SWIFT LABORATORIES LTD,153747.0,138.09,1
30633,cozy kid syp 60ml,cozy kid oral liquid 60ml,IND SWIFT LABORATORIES LTD,158935.0,71.35,1
30753,telsar biso 5mg 10s,telsar biso 2.5mg tablet 10s,TORRENT,383142.0,141.5,1
30782,gluxit trio 10/100/1000mg 15s,gluxit trio 10mg/100mg/500mg tablet 15s,ERIS PHARMA,382417.0,315.0,1
30906,murine plus 100ml,murine  100 capsule 10s,AKCENT HEALTHCARE,246133.0,3990.0,1
30935,zit iso 10mg 10s,zit 10 capsule 10s,ZYDILLAC DERMACEUTICALS,348689.0,154.0,1
30936,zit iso 20mg 10s,zit 20 softgel capsule 10s,ZYDILLAC DERMACEUTICALS,348690.0,253.0,1
316230946,dhup oral drop 30ml,dhup 400iu oral drops 30ml,ALBERT DAVID,165457.0,82.94,1
318331082,novogermina vail 5ml,novogermina oral suspension 5ml,ALKEM,372590.0,49.0,1
328230453,insugen n 100iu ml refil  3ml,insugen n 100iu/ml refil injection 3ml,BIOCON,215432.0,214.0,1
332930999,catlon eye drop 5ml,catlon eye drop 10ml,OPTHO REMIDES,146297.0,88.0,1
3454,omez insta sachet 5.9g,omez insta sachet 5.9gm mint,DR. REDDY LABORATORIES LTD,263351.0,13.09,1
3753,plermin 7.5g gel,plermin 0.01% gel 7.5gm,DR. REDDY LABORATORIES LTD,277510.0,2409.0,1
4429,critipro dm powder 180gm,critipro dm powder 180gm vanilla,ARISTO,159307.0,545.0,1
5491,multivite woman softgel 15c,multivite woman softgel 15s,AVENTIS,246010.0,288.0,1
6608,xyzal m syp 60ml,xyzal syrup 60ml,DR. REDDY LABORATORIES LTD,345022.0,128.75,1
6925,taxim o drop 10ml,taxim o 25mg drops 10ml,ALKEM,322163.0,67.0,1
6967,muout plus powder 119gm,muout powder 119gm,DR. REDDY LABORATORIES LTD,246077.0,280.5,1
7007,claribid 250ds syp 30ml,claribid 125mg granules 30gm,ABBOTT HEALTH CARE,153714.0,227.26,1
7380,smuth l syp 150ml,smuth l syrup 150ml orange,ARISTO,313778.0,235.8,1
8176,novamox oral susp 30ml,novamox 125mg oral suspension 30ml,CIPLA LTD,256396.0,30.74,1
8575,pan iv injection 1vail*10ml,pan iv injection 1,ALKEM,270000.0,55.32,1
8865,sitcom ld cream 30gram,sitcom ld cream 30gm,MANKIND,313056.0,239.25,1
9077,simyl mct pow.200gm,simyl mct powder 200gm,FDC LTD.,312407.0,265.0,1
9200,zefu dry syp 30ml,zefu 125mg syrup 30ml,FDC LTD.,346475.0,158.25,1
9487,sporidex paediatric drop 10ml,sporidex 100mg paediatric drops 10ml,RANBAXY,316163.0,90.0,1
10128,o2  pro oral syp 5ml,o2 pro 5ml suspension 10,MEDLEY PHARMACEUTICALS LTD,259264.0,35.5,1
102129855,kompact advance vanilla 200gm,kompact vanilla powder 200gm,MOREPEN LABORATORIES LTD.,379826.0,423.0,1
102129857,kompact junior vanilla 200gm,kompact junior vanilla powder 200gm,MOREPEN LABORATORIES LTD.,379827.0,429.0,1
10400,potrate mb6 oral solution 200ml,potrate mb6 oral solution 200ml orange,INTAS PHARMACEUTICALS,278294.0,222.0,1
10780,tiomate transhaler 180,tiomate transhaler 180mdi,LUPIN LTD,326807.0,718.0,1
11277,sensodyne fresh mint 40gm,sensodyne toothpaste 40gm fresh mint,GALAXO SMITH KLINE OTC,309932.0,80.0,1
11281,sensodyne fresh mint 75gm,sensodyne toothpaste 75gm fresh mint,GALAXO SMITH KLINE OTC,309933.0,125.0,1
12700,sensodyne rapid relief 40gm,sensodyne rapid relief toothpaste 40gm,GALAXO SMITH KLINE OTC,365679.0,95.0,1
1272,senquel medicated oral gel 100gm,senquel toothpaste 100gm,DR. REDDY LABORATORIES LTD,309829.0,142.0,1
15117,rexcof dx nf syp 100ml,rexcof dx syrup 100ml,CIPLA GENRIC,290609.0,116.55,1
15518,ponds magic talc 400gm st,ponds dreamflower talc 25gm,HINDUSTAN UNILIVER LTD,377321.0,260.0,1
16238,jolly tulsi 51 18ml,jolly tulsi 51 drop 30ml,JOLLY HEALTH CARE PRIVATE LIMI,218629.0,195.0,1
16701,taxim o dry syp  60ml,taxim o forte dry syrup 60ml,ALKEM,374952.0,85.45,1
16995,ktl plus eye drop 10ml,ktl plus eye drops 5ml,SAPIENT LABROTORIES LTD,223187.0,92.0,1
17085,protinex mama vanila 250gm,mama protinex powder 250gm vanilla,NUTRICIA INTERNATIONAL PVT LTD,234274.0,445.0,1
17201,sansu hand sanitizer 500 ml,sansu p 100mg/500mg tablet 10s,OTHERS,296652.0,249.0,1
17248,feronia max oral susp 200ml,feronia max oral suspension orange 200ml,ZUVENTUS,369533.0,217.35,1
17256,protinex original actipros 400gm,protinex original powder 400gm original,NUTRICIA INTERNATIONAL PVT LTD,281824.0,615.0,1
17429,sensoform t.brush 1unit,sensoform sensitive toothbrush 1,INDOCO REMEDIES LTD,309944.0,60.5,1
17615,panlipase 10000 15s,panlipase capsule 15s,SUN PHARMA 2,373078.0,369.0,1
17636,protinex lite vanila 250mg 250gm,protinex lite powder 250gm vanilla,NUTRICIA INTERNATIONAL PVT LTD,281819.0,415.0,1
17901,glucon d lemon 200gm,glucon d powder 200gm,ZYDUS WELLNES PRODUCT LTD.,203493.0,118.8,1
17902,glucon d orange 75 gm 75gm,glucon d powder 75gm tangy orange,ZYDUS WELLNES PRODUCT LTD.,381240.0,40.0,1
18034,aquasurge max eye drop 1s,aquasurge max eye drop 10ml,IPCA LABORATORIES LTD,114435.0,177.52,1
19662,minokem-f 5% solution 60ml,minokem f solution 60ml,ALKEM,241569.0,810.0,1
2,aquaderm  body wash 200ml,aquaderm face & body wash 200ml,DR. REDDY LABORATORIES LTD,114371.0,366.85,1
20847,suncros m/f soft lotion spf 50+ 60ml,suncros soft spf 50+ lotion 60ml,RANBAXY,319007.0,820.0,1
21087,renocia hair condistioner 110ml,renocia hair revitalizing conditioner 110ml,ALKEM,289254.0,919.0,1
21386,sarvguard antisepic liquid 500ml,sarvguard instant handrub with ethanol 500ml,ASARVA LIFESCIENCES,374386.0,152.0,1
21502,head & shoulders shampoo 180ml,head & shoulders anti dandruff anti hairfall shampoo 72ml,PROCTER AND GAMBLE,370289.0,197.0,1
21503,zoxan eye oint. 10gm,zoxan eye ointment 10gm,FDC LTD.,376590.0,13.86,1
21549,mox cv bd 30ml,mox cv bd 228.5mg powder for oral suspension 30ml,RANBAXY,244669.0,67.2,1
22423,prohance vanilla pow. 400gm,prohance vanilla powder 400gm,RANBAXY,281050.0,515.0,1
22865,sparacid o oral susp. 200ml,sparacid o oral suspension mint no added sugar 200ml,DR. REDDY LABORATORIES LTD,374648.0,257.25,1
23015,folvite active 10s,folvite active capsule 15s,PFIZER,197114.0,265.66,1
23234,kalrise d3 10s,kalrise d3 tablet orange 4s,AXONWAVE PHARMACEUTICALS,370839.0,108.0,1
23389,orimax-n ear drop 5ml,orimax 200mg tablet 10s,OCURIS PHARMA,266332.0,75.0,1
23390,moxicule eye oint 5gm,moxicule eye drop 5ml,OCURIS PHARMA,372058.0,94.0,1
23852,neosporin eye oint 10gm,neosporin ointment 10gm,GALAXO SMITH KLINE LTD,372312.0,108.85,1
24138,otrivin moisturising paed 10ml,otrivin moisturising paediatric nasal drops 10ml,GALAXO SMITH KLINE OTC,372987.0,91.83,1
24172,dermadew aloe lotion big 150ml,dermadew aloe lotion 150ml,H&H HEALTH CARE,377574.0,420.0,1
24209,ds acne f/w 100gm,ds acne face wash 100gm,ADONIS PHYTOCEUTICALS PVT. LTD,181803.0,430.0,1
24211,ds gold f/w 100ml,ds gold face wash 100gm,ADONIS PHYTOCEUTICALS PVT. LTD,181807.0,430.0,1
24212,ds pure cleanser 100gm,ds pure mild foaming cleanser 100ml,ADONIS PHYTOCEUTICALS PVT. LTD,368910.0,430.0,1
24222,l-sure plus 5gm,l sure plus granules 5gm lemon,ADONIS PHYTOCEUTICALS PVT. LTD,231537.0,67.0,1
24573,joy fw charcoal  100 ml,joy on 100mg tablet 4s,OTHERS,218812.0,75.0,1
24603,conawin 200 10c,conawin 200mg capsule 10s,SANSTUTI PHARMACEUTICALS,157471.0,289.0,1
