item_code,brand_x,brand_y,manufacturer,id,mrp
5753,eltocin (syp). 60ml,eltocin 125mg suspension 60ml,IPCA=( DYNAMIX ),185500.0,36.63
5781,enhancin 1.2gm inj 1 vail,enhancin ds syrup 30ml,SUN PHARMA=[ REXTAR ],369127.0,182.5
5811,euclide-40 mg 1*10t,euclide 40 tablet 10s,ALKEM-(*METABOLICS),190065.0,47.15
5812,euclide-80 mg 1*10t,euclide 80 tablet 10s,ALKEM-(*METABOLICS),190066.0,96.5
5860,ferium (syp). 150ml,ferium syrup 150ml,EMCURE:-[ XENNEX ],193401.0,155.65
5921,fulsed inj 1ml,fulsed 1mg injection 10ml,SUN PHARMA=[ PHARMA-LIFE ],198422.0,30.4
5950,glimpid-1 mg 1*10t,glimpid 1 tablet 10s,SUN PHARMA=[ DIABETES CARE ],202675.0,25.29
5977,gramoneg (syp). 30ml,gramoneg oral suspension 30ml,SUN PHARMA=[ REXTAR ],205227.0,20.25
6122,keflor 125mg syp 30ml,keflor granules 30ml,SUN PHARMA=[ PHARMA ],220446.0,181.0
6123,keflor 187mg syp 30ml,keflor granules 30ml,SUN PHARMA=[ SOLUS-M ],220446.0,159.9
6127,keflor drop 10ml,keflor oral suspension 10ml banana,SUN PHARMA=[ PHARMA ],220447.0,124.0
6157,lariago inj 2ml 2ml,lariago 64.5mg injection 2ml,IPCA=( INTIMA ),224860.0,2.87
6158,lariago inj 5ml 5ml,lariago 64.5mg injection 5ml,IPCA=( INTIMA ),224859.0,5.97
6159,lariago (syp). 60ml,lariago oral suspension 60ml,IPCA=( INTIMA ),224861.0,20.79
6165,larither inj. 1 amp,larither 80 injection 1ml,IPCA=( INTIMA ),224911.0,72.1
6269,magadol (syp). 60ml,magadol oral suspension 60ml,ALEMBIC-( MEGACARE ),233596.0,34.77
6275,magnex 1gm inj. 1vial,magnex 1g injection 1,( AMTEK ) MARKETING @ SERVICES,233715.0,570.33
6296,megapime inj 500mg 1vial,megapime 500mg injection 1,ALKEM-(*ACE ),237702.0,92.0
6297,megapime inj 1gm 1vial,megapime 1000mg injection 1,ALKEM-(*ACE ),237701.0,149.0
6377,nebasulf powder 10gm,nebasulf sprinkling powder 10gm,ABBOTT INDIA LIMITED,249986.0,54.09
6410,nimegesic syp 30ml 30ml,nimegesic oral 50mg suspension 30ml,ALEMBIC-( MAXICA ),253669.0,10.75
6451,normet (syp).60ml 60ml,normet syrup 60ml,ZUVENTUS-( LASOR ),255851.0,48.0
6469,noworm syrup 10ml,noworm oral suspension 10ml,ALKEM-(ARISE),256853.0,19.79
6477,nurture choc.200gm 200gm.,nurture powder 200gm,WANBURY=( LIMITED ),257897.0,343.8
6500,oframax inj 1gm 1 vail,oframax 1gm injection 1,SUN PHARMA=[ PHARMA-LIFE ],261257.0,50.34
6579,periset inj 2ml 2ml,periset injection 2ml,IPCA=( PHARMA NEXT),274895.0,12.81
6703,reflin-inj (1000) 1gm,reflin 1gm injection 5ml,SUN PHARMA=[ PHARMA-LIFE ],288280.0,23.91
6734,revital (syp). 100ml,revital liquid 100ml,SUN PHARMA=[ OTC ],290329.0,90.0
6796,roxid drop 10ml,roxid 25mg drop 10ml,ALEMBIC-( PHARMA ),293989.0,72.25
6830,sedosolvin (syp).100 100ml,sedosolvin suspension 100ml,IPCA=( PHARMA NEXT),309430.0,39.8
6864,simlo-10 mg 1*10t,simlo 10mg tablet 10s,IPCA=( 3-D ),312260.0,99.0
6865,simlo-20 mg 1*10t,simlo 20mg tablet 10s,IPCA=( 3-D ),376863.0,163.9
6912,sparkle-200 mg 1*6t,sparkle 200mg tablet 6s,ALKEM-(*MEDIVA ),315455.0,35.4
6914,sparta-200 mg 1*6t,sparta 200mg tablet 6s,ALEMBIC-( ALCARE ),315515.0,86.6
6930,sporidex 125 syp 30ml,sporidex syrup 30ml,SUN PHARMA CLASSIC,316177.0,45.0
6931,sporidex 250 syp 30ml,sporidex syrup 30ml,SUN PHARMA CLASSIC,316177.0,71.0
6972,sylate inj 1amp,sylate injection 2ml,EMCURE:-[ XENNEX ],320256.0,44.65
6981,taxim-inj 125 mg 1inj,taxim 125mg injection 1,ALKEM (*ALPHA MAX),322147.0,18.8
6983,taxim-inj 250 mg 1inj,taxim 250mg injection 1ml,ALKEM (*ALPHA MAX),322150.0,19.35
7132,v-gel 30gm 30gm,v dac gel 30gm,HIMALAYA (ZANDRA),334768.0,90.0
7185,wikoryl (syp). 60ml,wikoryl af syrup 60ml,ALEMBIC-( MAXICA ),342746.0,83.55
7268,zocef (syp). 30ml,zocef dry syrup 30ml,ALKEM (BERGEN_NOVA),349050.0,218.5
7384,tm-500 mg 1*4,tm 500mg capsule 10s,PFIZER-( FUTURA ),326993.0,13.94
7397,galact granules 200gm,galact granules 200gm elaichi,EMCURE:-[ XENNEX ],199518.0,421.0
7425,pan 40 inj 1,pan 40 iv injection 1,ALKEM-(*ACE ),377152.0,49.69
7646,olfi 200mg 100ml inj 100ml,olfi 200mg tablet 10s,IPCA=( INTIMA ),376873.0,42.0
7685,proferium pwd. 200gm,proferium powder 200gm,EMCURE:-[ XENNEA ],280896.0,324.35
7772,cefdiel syp 125mg 30ml,cefdiel suspension 30ml,SUN PHARMA=[ PHARMA-LIFE ],147160.0,108.0
1000023,ampoxin-1gm inj 1vial,ampoxin 1gm injection 10ml,TORRENT(UVA),112006.0,32.9
1000026,ampoxin-250 inj 1vial,ampoxin 250mg injection 5ml,TORRENT(UVA),112008.0,16.9
1000027,ampoxin-500 inj 1vial,ampoxin 500mg injection 10ml,TORRENT(UVA),112009.0,23.08
1000028,ampoxin (syp). 30ml,ampoxin dry syrup 30ml,TORRENT(UVA),112010.0,29.7
1000034,fixx (syp). 30ml,fixx lb syrup 30ml,TORRENT(UVA),194950.0,44.15
1000054,lanpro-30 mg 1*10c,lanpro 30mg capsule 10s,UNICHEM LAB,224687.0,75.8
1000056,lanpro-15 mg 1*10c,lanpro 15mg capsule 10s,UNICHEM LAB,224686.0,31.5
1000064,pronim syp 30ml 1*30ml,pronim 50mg syrup 30ml,TORRENT(UVA),281323.0,11.8
1000065,pronim syp. 60ml 1*60ml,pronim 50mg syrup 60ml,TORRENT(UVA),281324.0,17.6
1000073,sefdin-300tab 1*10,sefdin capsule 10s,TORRENT [VITUS],309477.0,472.4
1000074,sefdin (syp). 30ml,sefdin dry syrup 30ml,TORRENT(UVA),309478.0,111.0
1000085,nootropil inj. 15ml,nootropil 200mg/ml injection 15ml,DR.REDDY(ERA),255524.0,99.0
1000092,vizylac (syp). 60ml,vizylac dry syrup 60ml,TORRENT(UVA),339690.0,46.05
1000114,sulbacin inj 1 vail,sulbacin injection 20ml,TORRENT [VITUS],318696.0,81.3
1000182,romilast-10 mg 1*15t,romilast 10mg tablet 15s,RPG:-{ PHARMA },292718.0,307.3
1000185,adtrol sofgel 1*10,adtrol k2 tablet 10s,WANBURY=( OSTEOLIFE ),105715.0,105.5
1000347,romilast-4 mg 1*15t,romilast 4mg tablet 15s,RPG:-{ PHARMA },292720.0,160.6
1010544,corvadil-5 mg 1*10t,corvadil 5 tablet 10s,UNISEARCH CD,158428.0,29.2
1010569,nucoril 5 mg 1*20,nucoril od 5mg tablet 20s,EMCURE:-[ NUCRON ],257249.0,299.0
1010733,serenace (syp). 30ml,serenace 2mg liquid 30ml,RPG:-{ EMPATHY LIFE SCIENCES },310314.0,63.05
1010859,roliten-1 mg 1*10t,roliten 1mg tablet 10s,SUN PHARMA=[ URO ],292620.0,104.0
1010947,absolut +cap 1*10,absolut capsule 10s,PHARMED (TISKON),101169.0,158.0
1011146,gramoneg distab 1*8,gramoneg tablet dt 8s,SUN PHARMA=[ REXTAR ],205228.0,26.5
1011538,axn syrup 200ml 200ml,axn syrup 200ml,ALGEN HEALTHCARE,119582.0,169.0
1011638,emigo (syp). 30ml,emigo oral solution 30ml,ZUVENTUS-( GROMAXX ),185911.0,37.84
1021877,nucarnit inj. 1*5ml,nucarnit injection 5ml,EMCURE:-[ NUCRON ],257180.0,154.75
1022022,gate e/drop 5ml,gate eye drop 5ml,AJANTA-[ ILLUMA ],199967.0,96.5
1022044,adiff gel-0.1% 15gm,adiff aqs gel 15gm,IPCA=( BIONOVA ),105374.0,180.0
1022086,cilanem inj 500mg 30ml,cilanem 500 mg/500 mg injection 30ml,SUN PHARMA=[ INTENSIVA ],151901.0,1399.0
1022155,dipep syp.150ml 150ml,dipep suspension 150ml,SERUM INSTITUTE OF INDIA,167260.0,45.83
1022184,nuromark inj 1*2ml,nuromark injection 2ml,DIRECT(UNIMARCK HEALTHCARE LTD.),257816.0,25.0
1022202,sorbacid 170ml,sorbacid syrup 170ml,ALKEM-(ARISE),314897.0,81.0
1022243,gaity 200mg 1*5,gaity a tablet 10s,DRL(AQURA),199507.0,36.4
1022245,morease tab[dr.reddy] 1*10,morease tablet 10s,DR.REDDY-[ RECURA ACE ],244058.0,97.25
1022250,pedicloryl syp 30ml,pedicloryl oral solution 30ml,DR.REDDY-[ WINTURA ],273665.0,109.5
1022256,senquel 100gm 100gm,senquel toothpaste 100gm,DR.REDDY-[ RECURA ACE ],309829.0,142.0
1022257,senquel 50gm 50 gm,senquel toothpaste 50gm,DR.REDDY-[ RECURA ACE ],309828.0,34.3
1022263,stolin 50gm 50gm,stolin  r gel 50gm,DR.REDDY-[ RECURA ACE ],317744.0,59.0
1022282,atpure 25 mg 1*14,atpure 25 tablet 14s,EMCURE:-[ XENNEA ],118063.0,33.15
1022339,periset syp(2mg) 30ml,periset syrup 30ml,IPCA=( PHARMA NEXT),274899.0,30.75
1022356,roliten-1 mg 1*30t,roliten 1mg tablet 10s,SUN PHARMA=[ URO ],292620.0,92.0
1022363,atpure 12.5 mg 1*14,atpure 12.5 tablet 14s,EMCURE:-[ PHARMA LTD ],118062.0,22.1
1022391,gaity 400mg 1*5,gaity a tablet 10s,DRL(AQURA),199507.0,65.5
1022519,xalacom drop 1^s,xalacom eye drop 2.5ml,PFIZER-( INTIMA ),343805.0,620.4
1022887,unienzyme syp 200ml,unienzyme plus syrup saunf 200ml,TORRENT(UVA),378266.0,105.7
1023002,maxtra drop 15ml,maxtra oral drops 15ml,ZUVENTUS HEALTHCARE LTD,235771.0,83.3
1023042,sterile gloves 6 1/2 6 1/2,sterile water for injection 1ml,SURGICARE,317557.0,80.0
1023043,sterile gloves 7 no*07,sterile water injection 5ml,SURGICARE,317558.0,80.0
1023044,sterile glove 7 1/2 7 1/2,sterile water for injection 1ml,SURGICARE,317557.0,80.0
1023061,sterile gloves 6: 6:,sterile water injection 5ml,SURGICARE,317558.0,80.0
1033110,atpure-25 mg 1*14,atpure 25 tablet 14s,EMCURE:-[ XENNEA ],118063.0,33.2
1033120,finast 5mg 1*15,finast tablet 15s,DR.REDDY^S LABORATORIES LTD.,382479.0,182.18
1033253,clodrel 75mg 1*10,clodrel tablet 10s,UNISEARCH CD,154838.0,72.9
1033285,emigo inj-4 mg 2ml*5,emigo 4 mg injection 2ml,ZUVENTUS-( GROMAXX ),185909.0,13.11
1033286,emigo inj-8 mg 4ml*5,emigo 4 mg injection 2ml,ZUVENTUS-( GROMAXX ),185909.0,23.25
1033297,taximax-750 inj. 1^s,taximax 750 mg injection 1,ALKEM (*ALPHA MAX),322159.0,30.5
1033300,taximax-1500 inj. 1^s,taximax 1500 mg injection 1,ALKEM (*ALPHA MAX),322157.0,49.5
1033334,emigo-4 mg 1*10t,emigo 4 mg injection 2ml,ZUVENTUS-( GROMAXX ),185909.0,47.71
1033335,emigo-8 mg 1*10t,emigo md tablet 10s,ZUVENTUS-( GROMAXX ),185912.0,53.0
1033468,dutagen sofgel 0.5mg 1*10,dutagen 0.5mg soft gelatin capsule 10s,SUN PHARMA=[ URO-CARE ],182540.0,260.0
1033548,sterile gloves 8: no.8,sterile water injection 5ml,SURGICARE,317558.0,80.0
1033562,fittydent powder 20gr,fittydent super denture adhesive powder 20gm,DR.REDDY-[ RECURA ACE ],194660.0,157.5
1033567,finast 5mg 1*30,finast tablet 30s,DR.REDDY^S LABORATORIES LTD.,194435.0,848.75
1033639,dicynene inj 2ml,dicynene 125mg injection 2ml,DR.REDDY-[ RECURA ACE ],166538.0,40.5
1033798,exam medium gloves 1*100,exam 100mg tablet er 10s,SURGICARE,190693.0,9.0
1034252,hep-5 mg 5ml,hep 5 injection 5ml,(GEN.),362326.0,40.0
1034313,magnex 2gm 1vial,magnex 2gm injection 1,PFIZER (NEURO),362265.0,902.69
1034545,redotil sachet 10gm,redotil sachet 1gm,DRL(AQURA),288129.0,12.38
1034711,keftragard .375gm inj 1 vail,keftragard 1000 mg/500 mg injection 20ml,IPCA=( ALTUS ),220524.0,47.75
1034712,keftragard .75gm inj 1 vail,keftragard 1000 mg/500 mg injection 20ml,IPCA=( ALTUS ),220524.0,77.5
1034713,keftragard 1.5gm inj 1 vail,keftragard 125 mg/62.5 mg injection 5ml,IPCA=( ALTUS ),220525.0,124.0
1034850,lacoma drop 2.5ml,lacoma t eye drop 2.5ml,AJANTA-[ INYX ],223950.0,150.0
1034887,dolonex inj 1ml 1*1ml,dolonex 20 mg injection 1ml,PFIZER-( ULTIMA ),168798.0,21.78
1034914,lezyncet (syp). 30ml,lezyncet 2.5mg/5ml syrup 30ml,TORRENT(UVA),227738.0,44.18
1044960,enhancin drops 10ml,enhancin ds syrup 30ml,SUN PHARMA=[ REXTAR ],369127.0,46.2
1045028,corvadil-10 mg 1*10t,corvadil 10mg tablet 10s,UNISEARCH CV LIFE,158426.0,42.25
1045130,absolut (syp). 100ml,absolut capsule 10s,PHARMED (TISKON),101169.0,61.0
1045134,rebalanz sachet 4.3gm,rebalanz powder 4.3gm,DR.REDDY-[ WINTURA ],287564.0,4.15
1045299,magnamycin 1gm 1gm,magnamycin 1000mg injection 1,( AMTEK ) MARKETING @ SERVICES,233679.0,434.0
1045305,aroff 100mg 100,aroff 100 mg tablet 10s,TORRENT(UVA),115256.0,28.05
1045449,shadowz gel 100ml,shadowz spf 30 lotion 100ml,DR.REDDY^S LABORATORIES LTD.,311148.0,240.0
1045519,vizyl sachet 1*3,vizyl sachet 0.5gm,UNICHEM LAB,339688.0,8.3
1045599,zostum inj-2gm 2gm,zostum 2000 mg/1000 mg injection 1,ZUVENTUS HEALTHCARE LTD,349978.0,366.0
1045628,celadrin cream 30gm 30gm,celadrin cream 30gm,DR.REDDY-[ TEAM RHEUMATOLOGY ],149199.0,65.5
1045632,rebalanz sachet 4.3gm,rebalanz powder 4.3gm,DRL(AQURA),287564.0,3.21
1045673,azitus 200 (syp). 15ml,azitus 200mg/5ml suspension 15ml,ZUVENTUS-( GROMAXX ),362214.0,57.23
1045738,nise inj 2ml 1*5,nise mr 100mg/2mg tablet 10s,DR.REDDY^S LABORATORIES LTD.,254534.0,74.75
1045793,ferium xt drop 15ml,ferium xt drops 15ml,EMCURE:-[ XENNEX ],193403.0,103.2
1045830,prowel powder sach. 1gm,prowel sachet 1gm,ALKEM-(*ACE ),282071.0,9.25
1045927,sporlac powder 1.2gm,sporlac powder 1gm,UNICHEM,316191.0,2.6
1045963,ocumoist drops 10ml,ocumoist eye drop 10ml,AJANTA-[ ILLUMA ],259803.0,107.0
1045968,aquaderm 200ml,aquaderm lotion 200ml,DR.REDDY-[ DERMA-B ],377133.0,366.85
1046082,neovec inj-4mg 2ml,neovec 4mg injection 5ml,NEON LAB.,250817.0,124.0
1046083,neovec inj 10mg 1*1,neovec 10mg injection 10ml,NEON LAB.,250815.0,267.0
1046087,mezolam inj 10ml,mezolam 7.5mg injection 10ml,NEON LAB.,240349.0,83.0
1046091,myostigmin inj 2.5mg 1*4,myostigmin 2.5mg injection 5ml,NEON LAB.,247312.0,27.0
1046092,neomol inj 10*2ml,neomol 150 mg injection 2ml,NEON LAB.,250676.0,14.0
1046095,pyrolate inj 1*1ml,pyrolate 0.2mg injection 1ml,NEON LAB.,283229.0,17.8
1046100,neocuron inj 4mg 10*2ml,neocuron injection 2ml,NEON LAB.,250571.0,216.0
1046105,termin inj 30mg vail,termin 30mg injection 10ml,NEON LAB.,324924.0,184.0
1046116,lori inj 10*2ml,lori 5mg injection 2ml,NEON LAB.,230412.0,67.5
1046120,sucol inj 50mg 10ml,sucol injection 10ml,NEON LAB.,318237.0,69.0
1046122,myostigmin inj 0.5mg 1ml,myostigmin 0.5mg injection 1ml 10,NEON LAB.,247311.0,4.24
1046145,volini gel (30gm) 30gm,volini gel 30gm,SUN PHARMA=[ OTC ],340551.0,120.0
1046198,volini spray (60gm) 60gm,volini spray 60gm,SUN PHARMA=[ OTC ],340559.0,126.0
1046240,actigut sachet 1gm 1*1,actigut capsule 10s,ALEMBIC-( ALCARE ),103326.0,7.5
1046275,efipres inj.30mg 1*10,efipres injection 1ml,NEON LAB.,184367.0,178.0
1046281,nicetamol drop 15ml,nicetamol 100 mg drop 15ml,DR.REDDY-[ WINTURA ],253010.0,16.2
1046299,flothin 20mg inj ing,flothin 20mg injection 0.2ml,SUNPHARMA V (OLD),195644.0,400.0
1046300,flothin 40mg inj 1*2,flothin 40mg injection 0.4ml,SUNPHARMA V (OLD),195645.0,1519.6
1046371,pazo 40 inj 1^s,pazo 40mg injection 10ml,ALGEN HEALTHCARE,273292.0,64.0
1046456,monobact 1.5gm inj. 1.5gm,monobact 125 mg/62.5 mg injection 5ml,ZUVENTUS HEALTHCARE LTD,243295.0,139.0
1046510,cpink susp.150ml 150ml,cpink suspension 150ml,CIPLA ( IMPULSE-2 ),158980.0,235.84
1046563,aquasoft cream [60gm] 60gm,aquasoft cream 60gm,AJANTA-[ AVECIA ],114419.0,201.0
1046564,aquasoft soap 75gm,aquasoft s soap 75gm,AJANTA-[ AVECIA ],114431.0,107.75
1046605,zinconia (syp).50ml 50ml,zinconia syrup 50ml,ZUVENTUS HEALTHCARE LTD,348328.0,37.0
1046668,hemsi drops 15ml,hemsi pd drops 15ml,SERUM INSTITUTE OF INDIA,209456.0,59.05
1056815,mylpower 500 mcg inj. 1 ml,mylpower capsule 10s,IPCA=( INTIMA ),247142.0,15.0
1056894,cromal e/drop 5ml,cromal opthalmic solution 5ml,CIPLA-( FORESIGHT ),159361.0,46.0
1056897,flomax e/drop 5ml,flomax 200mg tablet 10s,CIPLA-( NURTURE-1 ),195509.0,38.5
1056906,spar drops 5ml,spar eye drop 5ml,CIPLA-( NURTURE-1 ),315384.0,25.25
1056909,advent (syp). 30ml,advent 228.5mg dry syrup 30ml,CIPLA-( NURTURE-1 ),105997.0,59.42
1056921,cefoprox (syp).50 30ml,cefoprox 50mg dry syrup 30ml,CIPLA-( INSPIRA ),148147.0,87.15
1056925,emeset inj 4ml 4ml,emeset 8mg injection 4ml,CIPLA-( SPECTRA-2 ),378630.0,26.25
1056933,levorid (syp). 30ml,levorid 2.5mg syrup 30ml,CIPLA-( NURTURE-1 ),227336.0,32.0
1057013,adaclene cream 15gm,adaclene 0.1% gel 15gm,CIPLA-( XTERNA ),103731.0,116.5
1057074,ciplactin (syp). 100ml,ciplactin syrup 200ml,CIPLA-( NURTURE-1 ),152485.0,32.0
1057093,ibugesic 200mg 1*10,ibugesic ap tablet 10s,CIPLA-( NURTURE-1 ),212958.0,3.63
1057095,ibugesic (syp). 100ml,ibugesic oral suspension 100ml,CIPLA-( SPECTRA-1 ),212963.0,23.52
1057136,predone syp 30ml 30ml,predone syrup 60ml,CIPLA-( NURTURE-1 ),279379.0,18.11
1057138,predone syp 60ml 60ml,predone syrup 60ml,CIPLA-( NURTURE-1 ),279379.0,18.26
1057161,azee 500 inj 1*1,azee 500 injection 5ml,CIPLA-( INSPIRA ),120106.0,195.38
1057171,cefadur drop rediuse 10ml,cefadur 100mg drop 10ml,CIPLA-( SPECTRA-2 ),146887.0,20.5
1057226,glimcip 1mg[cipla] 1*10,glimcip 1 tablet 10s,CIPLA-( VILATIS-2 ),202180.0,37.72
1057227,glimcip 2mg[cipla] 1*10,glimcip 2 tablet 10s,CIPLA-( VILATIS-2 ),202181.0,62.44
1057287,budesal 1mg resp 2ml,budesal 1mg respule 2ml 2ml,CIPLA-( RESPIRATORY-III ),142631.0,56.35
1057454,donecept-10 mg 1*10t,donecept 10 tablet 10s,CIPLA-( IMPULSE ),169441.0,160.03
1057455,donecept-5 mg 1*10t,donecept 5 tablet 10s,CIPLA-( IMPULSE ),169442.0,108.65
1057543,scanil cream 20gm,scanil gel 20gm,AJANTA-[ ZILLION ],308871.0,470.0
1057585,levoflox infusion 100ml,levoflox 500 infusion 100ml,CIPLA-( LIFECARE ),227047.0,156.0
1057643,lactagard 1500 inj vail,lactagard 1500 injection 20ml,IPCA=( ALTUS ),224040.0,176.5
1057644,lactagard 3000 inj vail,lactagard 1500 injection 20ml,IPCA=( ALTUS ),224040.0,330.0
1057646,oxum solt.[500ml] 500ml,oxum spray 100ml,ALKEM-(BERGEN_ASTA),362545.0,450.0
1057659,glucoryl-1 mg 1*10t,glucoryl 1 tablet 10s,ALKEM-(*MEDIVA ),203581.0,40.26
1057702,pecef 100 (syp). 30ml,pecef 100 powder for oral suspension 30ml,DR.REDDY-[ WINTURA ],273545.0,182.0
1057718,ibugesic 400mg 1*10,ibugesic ap tablet 10s,CIPLA-( NURTURE-1 ),212958.0,6.34
1057765,venusia cream [50] 50gm,venusia cream 50gm,DR.REDDY^S LABORATORIES LTD.,336955.0,117.5
1057805,koragon-5000 inj,koragon 5000iu injection 1ml,FERRING ( FERTILITY),222923.0,680.0
1057943,supraheal solution 100ml,supraheal 1% solution 100ml,IPCA=( ALTUS ),319388.0,158.0
1057945,cutinorm cream 40g 40g,cutinorm cream 40gm,IPCA=( BIONOVA ),159996.0,120.0
1058001,bambudil (syp). 60ml,bambudil 5mg oral solution 60ml,CIPLA-( SPECTRA-NP ),123399.0,27.0
1058109,royalcef inj.,royalcef 250mg injection 1,FOREGEN HEALTHCARE PVT.LTD.,294254.0,149.5
1058200,calzorb 10tabs 1*10,calzorb tablet 10s,ALEMBIC-( ENTERON-GASTRO ),144688.0,92.0
1058216,serenace (syp). 30ml,serenace 2mg liquid 30ml,(RPG),310314.0,63.05
1058282,zanocin 50(syp). 60ml,zanocin 50 liquid 60ml,SUN PHARMA=[ REXTAR ],345874.0,50.9
1058306,combantrin (syp). 10ml,combantrin a suspension 200 mg 10ml,PFIZER-( INTIMA ),157085.0,23.72
1058373,lori inj 5mg 5*2ml,lori 5mg injection 2ml,NEON LAB.,230412.0,13.5
1058393,ivrea shampoo 60ml,ivrea shampoo 30ml,AJANTA-[ ZILLION ],217109.0,95.0
1058421,ziprax-100mg syp 30ml,ziprax 100mg dry syrup 30ml strawberry,CIPLA-( NURTURE-1 ),348618.0,79.99
1058424,ziprax-50mg syp 30ml,ziprax 50mg dry syrup 30ml,CIPLA-( NURTURE-1 ),348623.0,48.61
1058437,oxum solt.[100ml] 100ml,oxum spray 100ml,ALKEM-(BERGEN_ASTA),362545.0,266.0
1058441,nex inj 400mcg 1*1ml,nex 400mcg injection 1ml,NEON LAB.,252599.0,85.5
1058529,keftragard inj 1.5inj,keftragard 125 mg/62.5 mg injection 5ml,IPCA=( ALTUS ),220525.0,117.0
1058590,lutica lotion 30ml,lutica (sun) lotion 30ml,SUN PHARMA=[ PRIMALANDS ],232362.0,153.3
1068739,cinkona susp 60ml,cinkona 150mg suspension 60ml,IPCA=( INTIMA ),152236.0,45.0
1068752,gemistar-320 mg 1*5t,gemistar 320mg tablet 5s,ALKEM-(ARISE),200582.0,72.5
1068783,oflox 100mg rediuse 60ml,oflox 100 rediuse suspension 60ml,CIPLA CRESTA,261074.0,148.59
1068808,ferofine drop 1,ferofine drop 15ml,MOREPAN LAB LTD,193466.0,55.0
1068825,pacizox,pacizox tablet 6s,IPCA=( PHARMA NEXT),269418.0,29.0
1068842,oxum solt.[250ml] 250ml,oxum spray 100ml,ALKEM-(BERGEN_ASTA),362545.0,230.0
1068852,movon inj 1s 1s,movon 150mg injection 1ml,IPCA=( IPM ),244640.0,15.0
1068927,zoflut cream 5mg 5gm,zoflut cream 5gm,CIPLA-( XTERNA ),349226.0,55.0
1068929,zoflut cream 10gm 10gm,zoflut cream 10gm,CIPLA-( XTERNA ),349227.0,97.5
1068939,zerodol inj. 1ml,zerodol 150mg injection 1ml,IPCA PHARMA,347397.0,15.0
1069155,emcredil inj 50ml,emcredil 50mg infusion 50ml,UNICHEM,185733.0,35.0
1069206,nitarid (syp). 30ml,nitarid 100mg/5ml syrup 30ml,CIPLA-( NURTURE-1 ),254647.0,19.95
1069431,taxim-inj 250 mg iinj,taxim 250mg injection 1ml,(ALKEM),322150.0,17.47
1069537,tevran inj 50mg 1vial,tevran 50mg injection 1,SUN PHARMA=[ INTENSIVE(LIFE) ],325162.0,3559.5
1069709,pepticaine 120ml 120ml,pepticaine liquid 120ml,PFIZER-( FUTURA ),274654.0,57.0
1069734,caladryl 50ml 50ml,caladryl lotion 50ml,PFIZER-( INTIMA ),143596.0,37.0
