item_code,brand_x,Master Catalogue name,medicine_type_x,exp_sku_brand,mod_brand,count_cap,exp_sku_brand2,exp_sku_brand3,exp_sku_brand4,id,brand_y,medicine_type_y,sku_brand,new_brand,new_brand2,cosine,max_cosine,quantity_x,quantity_y,quantity_flag,salt_flag,mod_brand2,uom_flag,uom_x,uom_y,strength_flag,strength_x,strength_y,pack,manufacturer,catg,subcatg,mrp,count,mod_cosine
30466,cariquel 3 cap 10c,,capsule,cariquel,cariquel 3 10c,1.0,cariquel,cariquel,cariquel,383476.0,cariquel 3 capsule 10s,capsule,cariquel,cariquel 3 10s,cariquel 3 capsule 10s,0.6666666666666667,0.6666666666666667,,10,1.0,0.0,cariquel 3 capsule 10c,2.0,,,2.0,,,10c,TORRENT,,,160.0,1,0.6666666666666667
31008,activision cap 10c,,capsule,activision,activision 10c,1.0,activision,activision,activision,103451.0,activision soft gelatin capsule 10s,capsule,activision,activision sg 10s,activision sg capsule 10s,0.40824829046386296,0.40824829046386296,activi,10,1.0,0.0,activision capsule 10c,2.0,,,2.0,,,10c,PROVIS BIOLABS,,,251.0,1,0.40824829046386296
4757,siocare cap 10c,,capsule,siocare,siocare 10c,1.0,siocare,siocare,siocare,312806.0,siocare capsule 10s,capsule,siocare,siocare 10s,siocare capsule 10s,0.4999999999999999,0.4999999999999999,,10,1.0,0.0,siocare capsule 10c,2.0,,,2.0,,,10c,ALBERT DAVID,,,60.69,1,0.4999999999999999
5748,sodox cap 15c,,capsule,sodox,sodox 15c,1.0,sodox,sodox,sodox,314016.0,sodox capsule 15s,capsule,sodox,sodox 15s,sodox capsule 15s,0.4999999999999999,0.4999999999999999,,15,1.0,0.0,sodox capsule 15c,2.0,,,2.0,,,15c,RANBAXY,,,755.0,1,0.4999999999999999
6047,gemneuron cap 10c,,capsule,gemneuron,gemneuron 10c,1.0,gemneuron,gemneuron,gemneuron,369898.0,gemneuron capsule 10s,capsule,gemneuron,gemneuron 10s,gemneuron capsule 10s,0.4999999999999999,0.4999999999999999,,10,1.0,0.0,gemneuron capsule 10c,2.0,,,2.0,,,10c,DEPRI PHARMA,,,160.0,1,0.4999999999999999
7381,bornvit cap 30c,,capsule,bornvit,bornvit 30c,1.0,bornvit,bornvit,bornvit,141309.0,bornvit capsule 30s,capsule,bornvit,bornvit 30s,bornvit capsule 30s,0.4999999999999999,0.4999999999999999,,30,1.0,0.0,bornvit capsule 30c,2.0,,,2.0,,,30c,SUNCURE,,,499.0,1,0.4999999999999999
7645,silodal 8 cap 10c,,capsule,silodal,silodal 8 10c,1.0,silodal,silodal,silodal,312030.0,silodal 8 capsule 10s,capsule,silodal,silodal 8 10s,silodal 8 capsule 10s,0.6666666666666667,0.6666666666666667,,10,1.0,0.0,silodal 8 capsule 10c,2.0,,,2.0,,,10c,RANBAXY,,,299.0,1,0.6666666666666667
7682,mox 250mg cap 15c,,capsule,mox,mox 250 15c,1.0,mox,mox,mox,244659.0,mox 250mg capsule 15s,capsule,mox,mox 250 15s,mox 250mg capsule 15s,0.6666666666666667,0.6666666666666667,,15,1.0,0.0,mox 250mg capsule 15c,0.0,mg,mg,0.0,250,250,15c,RANBAXY,,,36.62,1,0.6666666666666667
7683,mox 500mg cap 15c,,capsule,mox,mox 500 15c,1.0,mox,mox,mox,244661.0,mox 500mg capsule 15s,capsule,mox,mox 500 15s,mox 500mg capsule 15s,0.6666666666666667,0.6666666666666667,,15,1.0,0.0,mox 500mg capsule 15c,0.0,mg,mg,0.0,500,500,15c,RANBAXY,,,120.4,1,0.6666666666666667
8251,orcerin cap 10c,,capsule,orcerin,orcerin 10c,1.0,orcerin,orcerin,orcerin,265688.0,orcerin capsule 10s,capsule,orcerin,orcerin 10s,orcerin capsule 10s,0.4999999999999999,0.4999999999999999,,10,1.0,0.0,orcerin capsule 10c,2.0,,,2.0,,,10c,MACLEODS,,,140.0,1,0.4999999999999999
8541,maxiflo 250 rotacap 30c,,capsule,maxiflo,maxiflo 250 30c,1.0,maxiflo,maxiflo,maxiflo,235565.0,maxiflo 250 rotacaps 30s,capsule,maxiflo,maxiflo 250 30s,maxiflo 250 capsule 30s,0.6666666666666667,0.6666666666666667,,30,1.0,0.0,maxiflo 250 capsule 30c,2.0,,,2.0,,,30c,CIPLA LTD,,,452.71,1,0.6666666666666667
10305,clavix  gold 20 cap 15c,,capsule,clavix gold,clavix gold 20 15c,1.0,clavix,clavix,clavix,153987.0,clavix gold 20 capsule 15s,capsule,clavix,clavix gold 20 15s,clavix gold 20 capsule 15s,0.75,0.75,,15,1.0,0.0,clavix gold 20 capsule 15c,2.0,,,2.0,,,15c,INTAS PHARMACEUTICALS,,,109.0,1,0.75
10396,pantium dsr cap 10c,,capsule,pantium dsr,pantium dsr 10c,1.0,pantium,pantium,pantium,270987.0,pantium dsr capsule 10s,capsule,pantium,pantium dsr 10s,pantium dsr capsule 10s,0.6666666666666667,0.6666666666666667,d,10,1.0,0.0,pantium dsr capsule 10c,2.0,,,2.0,,,10c,INTAS PHARMACEUTICALS,,,161.0,1,0.6666666666666667
10583,r-cinex cap 10c,,capsule,r cinex,r cinex 10c,1.0,r,r,r,287454.0,r cinex capsule 10s,capsule,r,r cinex 10s,r cinex capsule 10s,0.6666666666666667,0.6666666666666667,,10,1.0,0.0,r cinex capsule 10c,2.0,,,2.0,,,10c,LUPIN LTD,,,113.5,1,0.6666666666666667
10590,clopitab-a-75 cap 15c,,capsule,clopitab a,clopitab a 75 15c,1.0,clopitab,clopitab,clopitab,155378.0,clopitab a 75 capsule 15s,capsule,clopitab,clopitab a 75 15s,clopitab a 75 capsule 15s,0.75,0.75,,15,1.0,0.0,clopitab a 75 capsule 15c,2.0,,,2.0,,,15c,LUPIN LTD,,,100.3,1,0.75
11348,prostagard d4 cap 10c,,capsule,prostagard d4,prostagard d4 10c,1.0,prostagard,prostagard,prostagard,281564.0,prostagard d4 capsule 10s,capsule,prostagard,prostagard d4 10s,prostagard d4 capsule 10s,0.6666666666666667,0.6666666666666667,pro,10,1.0,0.0,prostagard d4 capsule 10c,2.0,,,2.0,,,10c,ARISTO,,,158.0,1,0.6666666666666667
11439,piza dsr cap 10c,,capsule,piza dsr,piza dsr 10c,1.0,piza,piza,piza,277064.0,piza dsr capsule 10s,capsule,piza,piza dsr 10s,piza dsr capsule 10s,0.6666666666666667,0.6666666666666667,d,10,1.0,0.0,piza dsr capsule 10c,2.0,,,2.0,,,10c,UNIMARK HEALTHCARE LTD,,,110.0,1,0.6666666666666667
13115,t heal cap 10c,,capsule,t heal,t heal 10c,1.0,t,t,t,325633.0,t heal capsule 10s,capsule,t,t heal 10s,t heal capsule 10s,0.6666666666666667,0.6666666666666667,,10,1.0,0.0,t heal capsule 10c,2.0,,,2.0,,,10c,ALKEM,,,271.0,1,0.6666666666666667
13277,preva gold 20 cap 10c,,capsule,preva gold,preva gold 20 10c,1.0,preva,preva,preva,280091.0,preva gold 20 capsule 10s,capsule,preva,preva gold 20 10s,preva gold 20 capsule 10s,0.75,0.75,,10,1.0,0.0,preva gold 20 capsule 10c,2.0,,,2.0,,,10c,INTAS PHARMACEUTICALS,,,225.0,1,0.75
14114,vibrania d cap 10c,,capsule,vibrania d,vibrania d 10c,1.0,vibrania,vibrania,vibrania,337681.0,vibrania d capsule 10s,capsule,vibrania,vibrania d 10s,vibrania d capsule 10s,0.6666666666666667,0.6666666666666667,,10,1.0,0.0,vibrania d capsule 10c,2.0,,,2.0,,,10c,USV,,,169.0,1,0.6666666666666667
14119,thyrowel softgel cap 10c,,capsule,thyrowel softgel,thyrowel softgel 10c,1.0,thyrowel,thyrowel,thyrowel,361849.0,thyrowel softgel capsule 10s,capsule,thyrowel,thyrowel softgel 10s,thyrowel softgel capsule 10s,0.6666666666666667,0.6666666666666667,,10,1.0,0.0,thyrowel softgel capsule 10c,2.0,,,2.0,,,10c,ABBOTT INDIA LIMITED,,,152.84,1,0.6666666666666667
14270,myelogen forte cap 10c,,capsule,myelogen forte,myelogen forte 10c,1.0,myelogen,myelogen,myelogen,247004.0,myelogen forte capsule 10s,capsule,myelogen,myelogen forte 10s,myelogen forte capsule 10s,0.6666666666666667,0.6666666666666667,,10,1.0,0.0,myelogen forte capsule 10c,2.0,,,2.0,,,10c,MANKIND,,,183.0,1,0.6666666666666667
14433,calcitas d3 cap 4c,,capsule,calcitas d3,calcitas d3 4c,1.0,calcitas,calcitas,calcitas,143951.0,calcitas  d3 soft gelatin capsule 4s,capsule,calcitas,calcitas d3 sg 4s,calcitas d3 sg capsule 4s,0.5773502691896258,0.5773502691896258,calcita,4,1.0,0.0,calcitas d3 capsule 4c,2.0,,,2.0,,,4c,INTAS PHARMACEUTICALS,,,139.86,1,0.5773502691896258
15205,anleo dsr cap 10c,,capsule,anleo dsr,anleo dsr 10c,1.0,anleo,anleo,anleo,113198.0,anleo dsr capsule 10s,capsule,anleo,anleo dsr 10s,anleo dsr capsule 10s,0.6666666666666667,0.6666666666666667,d,10,1.0,0.0,anleo dsr capsule 10c,2.0,,,2.0,,,10c,AN PHARMACEUTICALS,,,120.0,1,0.6666666666666667
15304,modlip asg 75 cap 10c,,capsule,modlip asg,modlip asg 75 10c,1.0,modlip,modlip,modlip,252199.0,new modlip asg 75 capsule 10s,capsule,modlip,new modlip asg 75 10s,new modlip asg 75 capsule 10s,0.6708203932499369,0.6708203932499369,a,10,1.0,0.0,modlip asg 75 capsule 10c,2.0,,,2.0,,,10c,TORRENT,,,41.15,1,0.6708203932499369
16130,rabesec ls cap 10c,,capsule,rabesec ls,rabesec ls 10c,1.0,rabesec,rabesec,rabesec,284882.0,rabesec ls capsule 10s,capsule,rabesec,rabesec ls 10s,rabesec ls capsule 10s,0.6666666666666667,0.6666666666666667,l,10,1.0,0.0,rabesec ls capsule 10c,2.0,,,2.0,,,10c,CIPLA GENRIC,,,199.65,1,0.6666666666666667
16835,ansuper plus cap 10c,,capsule,ansuper plus,ansuper plus 10c,1.0,ansuper,ansuper,ansuper,113375.0,ansuper plus capsule sr 10s,capsule,ansuper,ansuper plus 10s,ansuper plus capsule 10s,0.6666666666666667,0.6666666666666667,plu,10,1.0,0.0,ansuper plus capsule 10c,2.0,,,2.0,,,10c,AN PHARMACEUTICALS,,,242.0,1,0.6666666666666667
18624,vb7 forte capsule 15c,,capsule,vb7 forte,vb7 forte 15c,1.0,vb7,vb7,vb7,336181.0,vb7 forte capsule 10s,capsule,vb7,vb7 forte 10s,vb7 forte capsule 10s,0.6666666666666667,0.6666666666666667,,10,1.0,0.0,vb7 forte capsule 15c,2.0,,,2.0,,,15c,INTAS PHARMACEUTICALS,,,195.0,1,0.6666666666666667
19173,rx plus cap 15c,,capsule,rx plus,rx plus 15c,1.0,rx,rx,rx,295118.0,rx plus capsule 15s,capsule,rx,rx plus 15s,rx plus capsule 15s,0.6666666666666667,0.6666666666666667,plu,15,1.0,0.0,rx plus capsule 15c,2.0,,,2.0,,,15c,IPCA LABORATORIES LTD,,,224.0,1,0.6666666666666667
19848,rosur asp cap 10c,,capsule,rosur asp,rosur asp 10c,1.0,rosur,rosur,rosur,293636.0,rosur asp capsule 10s,capsule,rosur,rosur asp 10s,rosur asp capsule 10s,0.6666666666666667,0.6666666666666667,a,10,1.0,0.0,rosur asp capsule 10c,2.0,,,2.0,,,10c,MSN LABORATORIES,,,56.1,1,0.6666666666666667
20508,protera-i cap 10c,,capsule,protera i,protera i 10c,1.0,protera,protera,protera,281749.0,protera i capsule sr 10s,capsule,protera,protera i 10s,protera i capsule 10s,0.6666666666666667,0.6666666666666667,,10,1.0,0.0,protera i capsule 10c,2.0,,,2.0,,,10c,LUPIN LTD,,,292.0,1,0.6666666666666667
22318,esmopex dsr cap 10c,,capsule,esmopex dsr,esmopex dsr 10c,1.0,esmopex,esmopex,esmopex,369228.0,esmopex dsr capsule 10s,capsule,esmopex,esmopex dsr 10s,esmopex dsr capsule 10s,0.6666666666666667,0.6666666666666667,d,10,1.0,0.0,esmopex dsr capsule 10c,2.0,,,2.0,,,10c,NEUROPEX PHARMACEUTICAL,,,132.0,1,0.6666666666666667
22355,rabelute l cap 10c,,capsule,rabelute l,rabelute l 10c,1.0,rabelute,rabelute,rabelute,373687.0,rabelute l capsule sr 10s,capsule,rabelute,rabelute l 10s,rabelute l capsule 10s,0.6666666666666667,0.6666666666666667,,10,1.0,0.0,rabelute l capsule 10c,2.0,,,2.0,,,10c,RESOLUTE HEALTHCARE,,,235.0,1,0.6666666666666667
22828,airz f cap 30c,,capsule,airz f,airz f 30c,1.0,airz,airz,airz,106854.0,airz f capsule 30s,capsule,airz,airz f 30s,airz f capsule 30s,0.6666666666666667,0.6666666666666667,,30,1.0,0.0,airz f capsule 30c,2.0,,,2.0,,,30c,Glenmark Pharmaceuticals Ltd,,,379.0,1,0.6666666666666667
23114,pop dsr cap 10c,,capsule,pop dsr,pop dsr 10c,1.0,pop,pop,pop,278157.0,pop dsr 30mg/40mg capsule 10s,capsule,pop,pop dsr 30/40 10s,pop dsr 30mg/40mg capsule 10s,0.5163977794943222,0.5163977794943222,d,10,1.0,0.0,pop dsr capsule 10c,2.0,,mg,2.0,,30,10c,WINSOME BIOCEUTICALS,,,85.0,1,0.5163977794943222
23245,rabwave d cap 10c,,capsule,rabwave d,rabwave d 10c,1.0,rabwave,rabwave,rabwave,373760.0,rabwave d 30mg/20mg capsule 10s,capsule,rabwave,rabwave d 30/20 10s,rabwave d 30mg/20mg capsule 10s,0.5163977794943222,0.5163977794943222,,10,1.0,0.0,rabwave d capsule 10c,2.0,,mg,2.0,,30,10c,AXONWAVE PHARMACEUTICALS,,,128.0,1,0.5163977794943222
23618,vaio-nuron cap 10c,,capsule,vaio nuron,vaio nuron 10c,1.0,vaio,vaio,vaio,335318.0,vaio  nuron soft gelatin capsule 10s,capsule,vaio,vaio nuron sg 10s,vaio nuron sg capsule 10s,0.5773502691896258,0.5773502691896258,,10,1.0,0.0,vaio nuron capsule 10c,2.0,,,2.0,,,10c,RONYD HEALTHCARE PVT LTD,,,179.9,1,0.5773502691896258
25824,vigomax forte cap 20c,,capsule,vigomax forte,vigomax forte 20c,1.0,vigomax,vigomax,vigomax,378309.0,vigomax forte capsule 20s,capsule,vigomax,vigomax forte 20s,vigomax forte capsule 20s,0.6666666666666667,0.6666666666666667,,20,1.0,0.0,vigomax forte capsule 20c,2.0,,,2.0,,,20c,CHARAK PHARMA PVT LTD,,,215.0,1,0.6666666666666667
26092,nurogrand od cap 10c,,capsule,nurogrand od,nurogrand od 10c,1.0,nurogrand,nurogrand,nurogrand,257769.0,nurogrand od soft gelatin capsule 10s,capsule,nurogrand,nurogrand od sg 10s,nurogrand od sg capsule 10s,0.5773502691896258,0.5773502691896258,,10,1.0,0.0,nurogrand od capsule 10c,2.0,,,2.0,,,10c,GRANDCURE HEALTHCARE PVT LTD,,,139.15,1,0.5773502691896258
26176,vrpz dsr cap 10c,,capsule,vrpz dsr,vrpz dsr 10c,1.0,vrpz,vrpz,vrpz,341345.0,vrpz dsr capsule 10s,capsule,vrpz,vrpz dsr 10s,vrpz dsr capsule 10s,0.6666666666666667,0.6666666666666667,d,10,1.0,0.0,vrpz dsr capsule 10c,2.0,,,2.0,,,10c,V R MED HEALTHCARE,,,129.0,1,0.6666666666666667
26742,glycohale fb rotacap 10c,,capsule,glycohale fb,glycohale fb 10c,1.0,glycohale,glycohale,glycohale,370154.0,glycohale fb rotacap 10s,capsule,glycohale,glycohale fb 10s,glycohale fb capsule 10s,0.6666666666666667,0.6666666666666667,,10,1.0,0.0,glycohale fb capsule 10c,2.0,,,2.0,,,10c,CIPLA LTD,,,503.73,1,0.6666666666666667
30245,tretin iso 10mg cap 10c,,capsule,tretin iso,tretin iso 10 10c,1.0,tretin,tretin,tretin,329205.0,tretin iso 10 capsule 10s,capsule,tretin,tretin iso 10 10s,tretin iso 10 capsule 10s,0.75,0.75,i,10,1.0,0.0,tretin iso 10mg capsule 10c,2.0,mg,,2.0,10,,10c,H&H HEALTH CARE,,,181.0,1,0.75
30269,maxdulin 75/20 cap 10c,,capsule,maxdulin 75/20,maxdulin 75/20 10c,1.0,maxdulin,maxdulin,maxdulin,377978.0,maxdulin 75mg/20mg capsule 10s,capsule,maxdulin,maxdulin 75/20 10s,maxdulin 75mg/20mg capsule 10s,0.75,0.75,,10,1.0,0.0,maxdulin 75/20 capsule 10c,2.0,,mg,2.0,,75,10c,SUN PHARMA 2,,,199.0,1,0.75
30313,d3 sure capsule 4c,,capsule,d3 sure,d3 sure 4c,1.0,d3,d3,d3,161151.0,d3 sure soft gelatin capsule 4s,capsule,d3,d3 sure sg 4s,d3 sure sg capsule 4s,0.5773502691896258,0.5773502691896258,,4,1.0,0.0,d3 sure capsule 4c,2.0,,,2.0,,,4c,AAREEN HEALTHCARE PVT LTD,,,119.9,1,0.5773502691896258
30465,cariquel 1.5 cap 10c,,capsule,cariquel 1.5,cariquel 1.5 10c,1.0,cariquel,cariquel,cariquel,383477.0,cariquel 1.5 capsule 10s,capsule,cariquel,cariquel 1.5 10s,cariquel 1.5 capsule 10s,0.75,0.75,,10,1.0,0.0,cariquel 1.5 capsule 10c,2.0,,,2.0,,,10c,TORRENT,,,99.0,1,0.75
30597,cariquel 4.5 cap 10c,,capsule,cariquel 4.5,cariquel 4.5 10c,1.0,cariquel,cariquel,cariquel,383477.0,cariquel 1.5 capsule 10s,capsule,cariquel,cariquel 1.5 10s,cariquel 1.5 capsule 10s,0.5,0.5,,10,1.0,0.0,cariquel 4.5 capsule 10c,2.0,,,2.0,,,10c,TORRENT,,,230.0,1,0.5
321431025,osteofit max  cap 10c,,capsule,osteofit max,osteofit max 10c,1.0,osteofit,osteofit,osteofit,267368.0,osteofit max soft gelatin capsule 10s,capsule,osteofit,osteofit max sg 10s,osteofit max sg capsule 10s,0.5773502691896258,0.5773502691896258,o,10,1.0,0.0,osteofit max capsule 10c,2.0,,,2.0,,,10c,ALEMBIC PHARMACEUTICALS LTD,,,292.8,1,0.5773502691896258
3239,pantop it cap 10c,,capsule,pantop it,pantop it 10c,1.0,pantop,pantop,pantop,271224.0,pantop it capsule sr 10s,capsule,pantop,pantop it 10s,pantop it capsule 10s,0.6666666666666667,0.6666666666666667,,10,1.0,0.0,pantop it capsule 10c,2.0,,,2.0,,,10c,ARISTO,,,217.85,1,0.6666666666666667
350031118,pregabel m cap 10c,,capsule,pregabel m,pregabel m 10c,1.0,pregabel,pregabel,pregabel,279470.0,pregabel m capsule 10s,capsule,pregabel,pregabel m 10s,pregabel m capsule 10s,0.6666666666666667,0.6666666666666667,,10,1.0,0.0,pregabel m capsule 10c,2.0,,,2.0,,,10c,KNOLL PHARMACETICALS LTD,,,172.5,1,0.6666666666666667
351430247,san-rd cap 10s,,capsule,san rd,san rd 10s,1.0,san,san,san,296411.0,san pm capsule 10s,capsule,san,san pm 10s,san pm capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,0.0,san rd capsule 10s,2.0,,,2.0,,,10s,SANSTUTI PHARMACEUTICALS,,,98.0,1,0.6666666666666667
3561,enzar hs cap 15c,,capsule,enzar hs,enzar hs 15c,1.0,enzar,enzar,enzar,187213.0,enzar hs capsule 10s,capsule,enzar,enzar hs 10s,enzar hs capsule 10s,0.6666666666666667,0.6666666666666667,h,10,1.0,0.0,enzar hs capsule 15c,2.0,,,2.0,,,15c,TORRENT,,,634.3,1,0.6666666666666667
5176,met stamlo cap 10c,,capsule,met stamlo,met stao 10c,1.0,met,met,met,239134.0,met stamlo capsule er 10s,capsule,met,met stao 10s,met stamlo capsule 10s,0.6666666666666667,0.6666666666666667,,10,1.0,0.0,met stamlo capsule 10c,2.0,,,2.0,,,10c,DR. REDDY LABORATORIES LTD,,,134.0,1,0.6666666666666667
6482,sysfol active cap 15c,,capsule,sysfol active,sysfol active 15c,1.0,sysfol,sysfol,sysfol,382247.0,sysfol active capsule 10s,capsule,sysfol,sysfol active 10s,sysfol active capsule 10s,0.6666666666666667,0.6666666666666667,y,10,1.0,0.0,sysfol active capsule 15c,2.0,,,2.0,,,15c,SYSTOPIC,,,156.0,1,0.6666666666666667
6587,pan l cap 10c,,capsule,pan l,pan l 10c,1.0,pan,pan,pan,270359.0,pan l capsule sr 10s,capsule,pan,pan l 10s,pan l capsule 10s,0.6666666666666667,0.6666666666666667,,10,1.0,0.0,pan l capsule 10c,2.0,,,2.0,,,10c,ALKEM,,,239.0,1,0.6666666666666667
6623,pan it cap 10c,,capsule,pan it,pan it 10c,1.0,pan,pan,pan,270310.0,pan it capsule sr 10s,capsule,pan,pan it 10s,pan it capsule 10s,0.6666666666666667,0.6666666666666667,,10,1.0,0.0,pan it capsule 10c,2.0,,,2.0,,,10c,ALKEM,,,221.0,1,0.6666666666666667
7225,astin cv 20 cap 10c,,capsule,astin cv,astin cv 20 10c,1.0,astin,astin,astin,116892.0,astin cv 20 capsule 10s,capsule,astin,astin cv 20 10s,astin cv 20 capsule 10s,0.75,0.75,a,10,1.0,0.0,astin cv 20 capsule 10c,2.0,,,2.0,,,10c,MICRO,,,136.0,1,0.75
7725,prostagard d8 cap 10c,,capsule,prostagard d8,prostagard d8 10c,1.0,prostagard,prostagard,prostagard,281565.0,prostagard d8 capsule 10s,capsule,prostagard,prostagard d8 10s,prostagard d8 capsule 10s,0.6666666666666667,0.6666666666666667,pro,10,1.0,0.0,prostagard d8 capsule 10c,2.0,,,2.0,,,10c,ARISTO,,,217.5,1,0.6666666666666667
8032,ocid dsr cap 10c,,capsule,ocid dsr,ocid dsr 10c,1.0,ocid,ocid,ocid,372751.0,ocid dsr capsule 15s,capsule,ocid,ocid dsr 15s,ocid dsr capsule 15s,0.6666666666666667,0.6666666666666667,d,15,1.0,0.0,ocid dsr capsule 10c,2.0,,,2.0,,,10c,ZYDUS CADILA HEALTHCARE LTD,,,240.9,1,0.6666666666666667
9252,revital h cap 60s 60c,,capsule,revital h,revital h 60s 60c,1.0,revital,revital,revital,361817.0,revital h capsule 60s,capsule,revital,revital h 60s,revital h capsule 60s,0.8660254037844387,0.8660254037844387,60,60,0.0,0.0,revital h capsule 60s 60c,2.0,,,2.0,,,60c,SUN PHARMA OTC,,,550.0,1,0.8660254037844387
10951,spasmo proxyvon plus cap 8c,,capsule,spasmo proxyvon plus,spasmo proxyvon plus 8c,1.0,spasmo proxyvon,spasmo,spasmo,315724.0,spasmo proxyvon plus capsule 8s,capsule,spasmo,spasmo proxyvon plus 8s,spasmo proxyvon plus capsule 8s,0.75,0.75,plu,8,1.0,0.0,spasmo proxyvon plus capsule 8c,2.0,,,2.0,,,8c,WOCKHARDT LTD.,,,73.5,1,0.75
11038,rabonik 40 plus cap 10c,,capsule,rabonik 40 plus,rabonik 40 plus 10c,1.0,rabonik 40,rabonik,rabonik,285543.0,rabonik 40 plus capsule sr 10s,capsule,rabonik,rabonik 40 plus 10s,rabonik 40 plus capsule 10s,0.75,0.75,plu,10,1.0,0.0,rabonik 40 plus capsule 10c,2.0,,,2.0,,,10c,ERIS PHARMA,,,258.74,1,0.75
17232,renerve plus softgel cap 15c,,capsule,renerve plus softgel,renerve plus softgel 15c,1.0,renerve plus,renerve,renerve,289136.0,renerve plus softgel capsule 15s,capsule,renerve,renerve plus softgel 15s,renerve plus softgel capsule 15s,0.75,0.75,,15,1.0,0.0,renerve plus softgel capsule 15c,2.0,,,2.0,,,15c,ERIS PHARMA,,,277.0,1,0.75
